Customer,SalesOrg,Time,DistributionChannel,FulfillmentMethod,Currency,UOM,Vendor,Store,RetailItemNumber,UPC,GTIN,Material,TCINNo,StoreCount,OnOrderQty,RetailerCost,RetailerPrice,WarehouseInv,OnhandInv,POSSales,POSSalesUnits,TotalInv,InStock,OutStock,unsellableOnHandUnits,unsellableOnHandUnitsAmount,sellableOnHandInventoryAmount,TotalInvValue
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B09BFZRFK1,,,,,,0,,11.66,,429,11.66,1,429,,,2,16.55,2957.88,5002.14
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BRT8PK5N,,,,,,1320,,11.76,,26,105.84,9,26,,,3,28.05,118.75,305.76
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B08N6Z4FV1,,,,,,0,,12.60,,136,100.80,8,136,,,0,0.00,1198.16,1713.60
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B09JKWXXWH,,,,,,0,,20.61,,183,20.61,1,183,,,0,0.00,4004.04,3771.63
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B06X6BY8TV,,,,,,0,,0.00,,1,0.00,0,1,,,2,41.40,20.70,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0B7CF3HD7,,,,,,0,,6.81,,1074,47.68,7,1074,,,0,0.00,5888.88,7313.94
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BT1TGZG3,,,,,,2802,,0.00,,71,0.00,0,71,,,25,535.72,1535.07,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0C61KZKVW,,,,,,64,,0.00,,115,0.00,0,115,,,1,18.74,2158.43,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B08N6XKSSR,,,,,,0,,4.97,,1028,213.71,43,1028,,,0,0.00,2697.95,5109.16
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B097PHYGZ2,,,,,,2800,,15.12,,1896,483.84,32,1896,,,3,37.68,14455.07,28667.52
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B00M2L6BPI,,,,,,0,,21.21,,294,127.27,6,294,,,4,45.02,3305.89,6235.74
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B08T23392Q,,,,,,500,,10.92,,511,152.88,14,511,,,1,4.55,4040.98,5580.12
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BRT8BJXY,,,,,,1388,,28.79,,1335,86.38,3,1335,,,0,0.00,19029.78,38434.65
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B084BJQKFZ,,,,,,0,,16.80,,5,168.00,10,5,,,4,34.93,43.35,84.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BRQWXRDZ,,,,,,0,,15.32,,520,398.32,26,520,,,0,0.00,5540.77,7966.40
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B098R5TJ5D,,,,,,0,,0.00,,1,0.00,0,1,,,0,0.00,4.35,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0CDH7GGRJ,,,,,,0,,10.92,,90,76.44,7,90,,,0,0.00,727.20,982.80
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0CCW7RCQT,,,,,,5828,,0.00,,58,0.00,0,58,,,0,0.00,557.96,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0B1TV2ZD7,,,,,,0,,8.47,,1103,152.52,18,1103,,,6,85.84,15645.82,9342.41
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B09V5RGR8L,,,,,,0,,15.28,,32,183.43,12,32,,,10,123.76,381.40,488.96
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B07PCBZ4K1,,,,,,0,,17.60,,302,35.20,2,302,,,4,53.60,4798.28,5315.20
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0C6FFRLRL,,,,,,0,,8.38,,201,125.85,15,201,,,0,0.00,1617.36,1684.38
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BRYHZBPX,,,,,,534,,13.44,,1493,4045.44,301,1493,,,10,79.22,14332.61,20065.92
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0B4Y1FPKV,,,,,,0,,0.00,,131,0.00,0,131,,,0,0.00,2200.23,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BRYHVWR2,,,,,,3369,,13.44,,50,2593.92,193,50,,,3,22.10,621.86,672.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BRT8F6ML,,,,,,0,,16.80,,866,252.00,15,866,,,3,37.47,10816.34,14548.80
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BSFY7V66,,,,,,61,,86.60,,63,5369.46,62,63,,,6,336.46,6058.85,5455.80
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BJ2PVR2X,,,,,,0,,10.04,,351,10.04,1,351,,,0,0.00,1874.70,3524.04
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B07VLBWKWQ,,,,,,138,,8.49,,5,5723.72,674,5,,,2,13.10,32.60,42.45
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BJ2CRYXT,,,,,,0,,15.00,,3293,210.02,14,3293,,,6,55.08,30657.44,49395.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B082DWB4LM,,,,,,0,,8.88,,705,106.64,12,705,,,0,0.00,4853.76,6260.40
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0B1TWNQDY,,,,,,0,,27.64,,4,469.88,17,4,,,1,24.87,96.24,110.56
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BJ2YF24K,,,,,,,,8.26,,340,24.78,3,340,,,0,0.00,2941.00,2808.40
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BT1V9LTC,,,,,,2,,26.46,,546,820.26,31,546,,,7,152.23,11933.22,14447.16
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BSXNT6WC,,,,,,3552,,19.08,,7,3529.80,185,7,,,4,47.75,67.06,133.56
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B08SR5HZBG,,,,,,,,0.00,,1,0.00,0,1,,,0,0.00,10.91,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0B9T7G2HL,,,,,,0,,23.52,,10,117.60,5,10,,,1,11.96,183.66,235.20
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B099T9JDNR,,,,,,0,,14.35,,99,272.67,19,99,,,1,9.33,922.89,1420.65
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BRT7XWGW,,,,,,4244,,13.12,,1494,144.32,11,1494,,,1,5.25,13297.16,19601.28
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B07G8HWQCY,,,,,,,,0.00,,1,0.00,0,1,,,0,0.00,9.05,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BRT8B8G5,,,,,,18,,13.54,,1219,135.41,10,1219,,,2,20.45,10837.38,16505.26
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BRT4KDKK,,,,,,0,,21.00,,80,105.00,5,80,,,0,0.00,1280.00,1680.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B01I77G78G,,,,,,0,,12.60,,194,88.20,7,194,,,0,0.00,1006.86,2444.40
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0B6WKXH3G,,,,,,20,,12.60,,16,25.20,2,16,,,1,10.64,167.96,201.60
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0C66F6BKP,,,,,,0,,57.79,,786,115.58,2,786,,,0,0.00,36942.00,45422.94
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0C2DCXC4Y,,,,,,0,,12.60,,1768,50.40,4,1768,,,0,0.00,26520.00,22276.80
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BRQX7NR5,,,,,,0,,27.98,,1681,335.80,12,1681,,,6,107.76,28491.84,47034.38
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B09S5MWM67,,,,,,0,,10.08,,2325,362.88,36,2325,,,0,0.00,13223.64,23436.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B00TZF8EJK,,,,,,0,,12.61,,80,12.61,1,80,,,2,16.96,674.44,1008.80
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B09NNLZNBZ,,,,,,0,,8.38,,178,58.73,7,178,,,0,0.00,1254.90,1491.64
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B09RNGBPWR,,,,,,5634,,0.00,,10,0.00,0,10,,,11,157.45,108.75,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BT1S8DBK,,,,,,500,,6.90,,1165,62.10,9,1165,,,1,2.14,2779.50,8038.50
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B08N71TVT1,,,,,,504,,8.39,,1383,553.74,66,1383,,,1,7.62,5837.45,11603.37
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0B1V85KNN,,,,,,0,,11.25,,492,146.31,13,492,,,0,0.00,12236.04,5535.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0B6WRJ8J9,,,,,,1000,,21.01,,401,84.04,4,401,,,3,32.89,5397.97,8425.01
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0B4HKXK4Q,,,,,,0,,18.67,,546,18.67,1,546,,,1,15.54,8484.84,10193.82
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BRQXWW27,,,,,,0,,12.60,,1,1045.80,83,1,,,3,34.01,12.43,12.60
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BT1VP6GH,,,,,,3068,,34.07,,19,1192.55,35,19,,,21,517.57,485.08,647.33
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B09N7G148Z,,,,,,0,,9.28,,549,74.28,8,549,,,2,12.90,3541.05,5094.72
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B08KRKBV8B,,,,,,7246,,10.81,,1837,64.86,6,1837,,,5,29.35,9972.14,19857.97
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BSXMQ8TC,,,,,,1506,,10.92,,1063,1004.64,92,1063,,,4,52.14,13061.74,11607.96
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0883NP1KG,,,,,,0,,14.23,,200,398.66,28,200,,,4,44.00,2198.00,2846.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B08C67BYXP,,,,,,0,,32.34,,0,64.68,2,0,,,3,65.96,0.00,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B08T1LNS7M,,,,,,0,,11.76,,566,70.58,6,566,,,1,9.12,4221.40,6656.16
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BRT7C2ZK,,,,,,1860,,25.20,,5,1310.40,52,5,,,3,38.44,97.58,126.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B09J8F6KRR,,,,,,0,,13.51,,1993,256.69,19,1993,,,2,45.62,45491.21,26925.43
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BT1RCBPV,,,,,,3,,30.02,,2045,3903.62,130,2045,,,2,46.60,47648.50,61390.90
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B08FCQ4Q4Q,,,,,,,,0.00,,0,0.00,0,0,,,0,0.00,0.00,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B08T1HCK2V,,,,,,,,0.00,,2,0.00,0,2,,,2,21.30,19.32,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B08LZL1GQT,,,,,,0,,19.15,,12,4156.55,217,12,,,12,176.01,169.68,229.80
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B08N6Z774J,,,,,,504,,8.40,,4273,605.43,72,4273,,,1,4.71,17953.97,35893.20
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B09NHWPPL6,,,,,,0,,26.70,,1,106.83,4,1,,,5,78.42,13.57,26.70
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BJ2K4278,,,,,,3225,,19.15,,368,2738.52,143,368,,,10,139.90,3429.20,7047.20
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B09S5PYFXH,,,,,,0,,5.70,,3697,535.92,94,3697,,,1,5.65,21334.38,21072.90
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B08P5WM4WH,,,,,,0,,12.17,,1341,766.71,63,1341,,,3,20.52,11385.74,16319.97
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B09N7HB8FN,,,,,,0,,12.70,,0,114.30,9,,,,0,0.00,0.00,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B08N6XSSK5,,,,,,,,19.38,,106,77.52,4,106,,,1,8.93,954.86,2054.28
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B07JLZ38TK,,,,,,,,33.20,,259,66.40,2,259,,,4,52.56,3403.26,8598.80
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BT1TYWGZ,,,,,,1518,,8.39,,559,830.61,99,559,,,0,0.00,2733.51,4690.01
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BS72KJGM,,,,,,52,,7.48,,2089,276.86,37,2089,,,7,32.27,9908.37,15625.72
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B083T1GZ5V,,,,,,3420,,12.34,,0,580.31,47,0,,,7,30.51,0.00,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0CCW262CJ,,,,,,3362,,10.92,,1259,2850.12,261,1259,,,0,0.00,11016.66,13748.28
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B08S6ZJ8DM,,,,,,0,,0.00,,1,0.00,0,1,,,1,12.62,10.13,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B08N6YQFQR,,,,,,4693,,8.41,,4524,849.73,101,4524,,,4,17.06,20389.51,38046.84
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BTZ2MV5K,,,,,,0,,26.55,,80,238.97,9,80,,,0,0.00,1707.74,2124.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B09N7JH41M,,,,,,0,,10.08,,48,20.16,2,48,,,0,0.00,309.60,483.84
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0B4XWMNVP,,,,,,0,,12.60,,17,50.40,4,17,,,0,0.00,115.94,214.20
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B09RNG17H3,,,,,,0,,0.00,,3391,0.00,0,3391,,,2,25.84,46011.81,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B09J8JBWZM,,,,,,0,,12.60,,683,163.80,13,683,,,2,10.64,3663.02,8605.80
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B06XS4M77V,,,,,,48,,7.29,,265,102.10,14,265,,,0,0.00,745.47,1931.85
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B07KFVXVR3,,,,,,504,,6.71,,1383,248.27,37,1383,,,3,11.48,5210.25,9279.93
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0C2DBB9V8,,,,,,0,,32.49,,302,227.44,7,302,,,1,29.50,8909.00,9811.98
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0883NP1JZ,,,,,,0,,16.85,,1,404.45,24,1,,,3,26.49,8.83,16.85
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B09NNKRZ97,,,,,,0,,17.85,,4,374.87,21,4,,,4,29.84,50.48,71.40
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B09SVVG5LW,,,,,,0,,27.72,,781,83.16,3,781,,,1,24.99,14343.08,21649.32
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BNJFWWTS,,,,,,500,,7.55,,140,37.75,5,140,,,0,0.00,477.40,1057.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B09BFWTFWP,,,,,,0,,11.76,,607,246.96,21,607,,,4,29.42,5772.33,7138.32
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0CNWDGQGS,,,,,,0,,4.19,,0,25.14,6,,,,0,0.00,0.00,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B08KGZKG62,,,,,,0,,28.36,,413,368.68,13,413,,,1,14.54,5885.66,11712.68
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0883NBTC8,,,,,,0,,18.14,,0,199.56,11,0,,,2,17.94,0.00,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B09RP9H7YS,,,,,,0,,23.44,,2557,515.71,22,2557,,,20,374.12,48893.21,59936.08
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B09NNLWWHS,,,,,,4,,0.00,,4307,0.00,0,4307,,,6,45.73,29898.55,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BSFVRN52,,,,,,0,,14.63,,0,14.63,1,,,,0,0.00,0.00,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B08T6DVTZ6,,,,,,129,,13.63,,169,204.52,15,169,,,2,14.94,1264.17,2303.47
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0B9T6XKKP,,,,,,0,,23.35,,888,233.50,10,888,,,0,0.00,13878.46,20734.80
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B09NNKRNSZ,,,,,,0,,6.43,,1535,83.64,13,1535,,,1,7.05,9507.45,9870.05
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0B6W7W42Y,,,,,,0,,14.07,,0,309.63,22,0,,,2,28.62,0.00,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B08P5XX61C,,,,,,0,,11.02,,1760,66.12,6,1760,,,0,0.00,14129.22,19395.20
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B00J3LXLL2,,,,,,0,,0.00,,0,0.00,0,,,,0,0.00,0.00,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B07KFYVFXM,,,,,,0,,8.39,,0,100.68,12,,,,0,0.00,0.00,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BRTCY5PN,,,,,,0,,13.37,,745,200.55,15,745,,,1,12.49,6093.13,9960.65
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B098R68K26,,,,,,0,,0.00,,104,0.00,0,104,,,2,46.00,2392.00,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0C5JB739V,,,,,,666,,0.00,,0,0.00,0,,,,0,0.00,0.00,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B08TTRT5FL,,,,,,0,,0.91,,2,39.24,43,2,,,1,8.00,16.00,1.82
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0B255L4RR,,,,,,0,,0.00,,0,0.00,0,0,,,3,39.00,0.00,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B07P81P52F,,,,,,,,0.00,,2,0.00,0,2,,,0,0.00,0.00,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B07Q7DR7KF,,,,,,0,,8.39,,25,8.39,1,25,,,0,0.00,163.25,209.75
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0C6FDQVK1,,,,,,0,,0.00,,473,0.00,0,473,,,1,13.79,6468.72,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B09J91FH6T,,,,,,0,,0.00,,33,0.00,0,33,,,0,0.00,210.21,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0B4YKK5HH,,,,,,0,,0.00,,15,0.00,0,15,,,0,0.00,394.50,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B09FG5L5ZX,,,,,,16266,,10.92,,1937,251.16,23,1937,,,7,29.15,7971.01,21152.04
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BTZ7WJF2,,,,,,792,,10.92,,0,251.16,23,,,,0,0.00,0.00,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B078T3XMK7,,,,,,316,,10.92,,0,98.28,9,0,,,1,7.99,0.00,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0B1TXGVZC,,,,,,0,,13.66,,43,109.35,8,43,,,0,0.00,791.34,587.38
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BJ2M74B1,,,,,,45,,31.08,,5,2579.64,83,5,,,20,276.83,69.51,155.40
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0CCW1RGZH,,,,,,,,16.80,,0,16.80,1,,,,0,0.00,0.00,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B08T1SW9QF,,,,,,0,,0.00,,80,0.00,0,80,,,3,80.70,2152.00,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B09NLBMT97,,,,,,0,,0.00,,95,0.00,0,95,,,62,1005.36,2179.32,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BRT7YTYR,,,,,,0,,0.00,,462,0.00,0,462,,,1,25.00,11548.75,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0B4YLW63H,,,,,,0,,14.24,,128,1267.56,89,128,,,1,5.92,887.45,1822.72
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0C4LFHFZB,,,,,,0,,15.96,,255,47.88,3,255,,,0,0.00,3378.75,4069.80
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BT23TTMK,,,,,,148,,19.28,,58,867.94,45,58,,,0,0.00,720.94,1118.24
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B09RVBMXH1,,,,,,0,,20.12,,738,221.39,11,738,,,1,29.00,13825.75,14848.56
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B09NLRD3GC,,,,,,0,,11.76,,1,70.56,6,1,,,1,16.07,15.74,11.76
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B09R8QS3WN,,,,,,0,,0.00,,789,0.00,0,789,,,1,23.83,19881.18,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0883NZ6T2,,,,,,0,,0.00,,0,0.00,0,,,,0,0.00,0.00,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B09RNG5QRL,,,,,,4374,,18.48,,4,129.36,7,4,,,12,146.67,55.19,73.92
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B09NQ3NN76,,,,,,0,,0.00,,8,0.00,0,8,,,0,0.00,94.48,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0CCW456H3,,,,,,,,16.80,,0,16.80,1,,,,0,0.00,0.00,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B09BFXJ437,,,,,,,,0.00,,3,0.00,0,3,,,1,16.73,49.08,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B07KFXL2JT,,,,,,0,,6.07,,46,91.17,15,46,,,3,13.47,206.54,279.22
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B08SR7TFPB,,,,,,,,0.00,,0,0.00,0,0,,,1,18.41,0.00,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0BRT7QMDZ,,,,,,0,,21.00,,1469,504.00,24,1469,,,2,25.69,14234.61,30849.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0CF9VB7TD,,,,,,0,,10.08,,359,20.16,2,359,,,0,0.00,2872.00,3618.72
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B09RVC223Y,,,,,,0,,0.00,,1938,0.00,0,1938,,,2,37.10,39142.26,0.00
107003,EU01,2024-01-06T00:00:00.000,DE,,EUR,PC,,,B0CF9V5QMJ,,,,,,0,,10.08,,288,10.08,1,288,,,0,0.00,2304.00,2903.04
