Customer,SalesOrg,DistributionChannel,FulfillmentMethod,Time,Currency,UOM,Vendor,Store,RetailItemNumber,UPC,GTIN,Material,TCINNo,StoreCount,OnOrderQty,RetailerCost,RetailerPrice,WarehouseInv,OnhandInv,POSSales,POSSalesUnits,TotalInv,InStock,OutStock,unsellableOnHandUnits,unsellableOnHandUnitsAmount,sellableOnHandInventoryAmount,TotalInvValue
111278,US01,00,,2023-11-18T00:00:00.000Z,USD,PC,0,,,778988603338,,,,,,7.49,7.47,0,238,37.35,5,238,,,0,0,0,1777.86
111278,US01,00,,2023-11-18T00:00:00.000Z,USD,PC,0,,,778988515303,,,,,,48,54.97,0,1,0,0,1,,,0,0,0,54.97
111278,US01,00,,2023-11-18T00:00:00.000Z,USD,PC,0,,,778988206850,,,,,,5.25,4.97,0,52,4.97,1,52,,,0,0,0,258.44
111278,US01,00,,2023-11-18T00:00:00.000Z,USD,PC,0,,,778988196717,,,,,,0,0,0,27,0,0,27,,,0,0,0,0
111278,US01,00,,2023-11-18T00:00:00.000Z,USD,PC,0,,,778988641637,,,,,,2.82,5.99,69,1816,425.29,71,1885,,,0,0,0,11291.15
111278,US01,00,,2023-11-18T00:00:00.000Z,USD,PC,0,,,778988593257,,,,,,7,9.97,0,28,0,0,28,,,0,0,0,279.16
111278,US01,00,,2023-11-18T00:00:00.000Z,USD,PC,0,,,778988529089,,,,,,16,15.97,56,252,79.85000000000001,5,308,,,0,0,0,4918.76
111278,US01,00,,2023-11-18T00:00:00.000Z,USD,PC,0,,,778988529065,,,,,,12,12.97,50,616,77.82000000000001,6,666,,,0,0,0,8638.02
111278,US01,00,,2023-11-18T00:00:00.000Z,USD,PC,0,,,778988685945,,,,,,0,0,0,11,0,0,11,,,0,0,0,0
111278,US01,00,,2023-11-18T00:00:00.000Z,USD,PC,0,,,778988081556,,,,,,14,9.97,0,867,159.52,16,867,,,0,0,0,8643.99
111278,US01,00,,2023-11-18T00:00:00.000Z,USD,PC,0,,,778988338544,,,,,,12.6,11.97,0,907,275.31,23,907,,,0,0,0,10856.79
111278,US01,00,,2023-11-18T00:00:00.000Z,USD,PC,0,,,778988869642,,,,,,10.7,9.97,0,1249,348.95000000000005,35,1249,,,0,0,0,12452.53
111278,US01,00,,2023-11-18T00:00:00.000Z,USD,PC,0,,,778988537091,,,,,,0,0,0,217,0,0,217,,,0,0,0,0
111278,US01,00,,2023-11-18T00:00:00.000Z,USD,PC,0,,,778988537138,,,,,,3.74,3.97,0,1459,55.580000000000005,14,1459,,,0,0,0,5792.2300000000005
111278,US01,00,,2023-11-18T00:00:00.000Z,USD,PC,0,,,778988537176,,,,,,7.49,7.47,0,1308,164.34,22,1308,,,0,0,0,9770.76
111278,US01,00,,2023-11-18T00:00:00.000Z,USD,PC,0,,,778988667484,,,,,,12,29.99,0,5,209.92999999999998,7,5,,,0,0,0,149.95
