Customer,SalesOrg,DistributionChannel,FulfillmentMethod,Time,Currency,UOM,Vendor,Store,RetailItemNumber,UPC,GTIN,Material,TCINNo,StoreCount,OnOrderQty,RetailerCost,RetailerPrice,WarehouseInv,OnhandInv,POSSales,POSSalesUnits,TotalInv,InStock,OutStock,unsellableOnHandUnits,unsellableOnHandUnitsAmount,sellableOnHandInventoryAmount,TotalInvValue
103838,US01,00,,2024-01-06T00:00:00.000Z,USD,PC,0,,850015774065,,,,,,,,19.99,2,862,260.54,28,864,,,0,0,0,17271.359999999997
103838,US01,00,,2024-01-06T00:00:00.000Z,USD,PC,0,,850015774225,,,,,,,,19.99,0,344,128.57,12,344,,,0,0,0,6876.5599999999995
103838,US01,00,,2024-01-06T00:00:00.000Z,USD,PC,0,,850015774119,,,,,,,,14.99,0,57,29.98,2,57,,,0,0,0,854.4300000000001
103838,US01,00,,2024-01-06T00:00:00.000Z,USD,PC,0,,856454008259,,,,,,,,24.99,8,1306,469.48,20,1314,,,0,0,0,32836.86
103838,US01,00,,2024-01-06T00:00:00.000Z,USD,PC,0,,867507000410,,,,,,,,24.95,0,2,33.44,3,2,,,0,0,0,49.9
103838,US01,00,,2024-01-06T00:00:00.000Z,USD,PC,0,,850015774126,,,,,,,,14.99,1,7,0,0,8,,,0,0,0,119.92
103838,US01,00,,2024-01-06T00:00:00.000Z,USD,PC,0,,867507000465,,,,,,,,29.99,1088,2208,5985.46,210,3296,,,0,0,0,98847.04
103838,US01,00,,2024-01-06T00:00:00.000Z,USD,PC,0,,850015774218,,,,,,,,19.99,34,34,0,0,68,,,0,0,0,1359.32
103838,US01,00,,2024-01-06T00:00:00.000Z,USD,PC,0,,850015774133,,,,,,,,14.99,0,26,20.39,2,26,,,0,0,0,389.74
103838,US01,00,,2024-01-06T00:00:00.000Z,USD,PC,0,,850015774577,,,,,,,,14.99,21,1178,525.93,38,1199,,,0,0,0,17973.010000000002
103838,US01,00,,2024-01-06T00:00:00.000Z,USD,PC,0,,867507000496,,,,,,,,9.99,0,804,236.68,29,804,,,0,0,0,8031.96
103838,US01,00,,2024-01-06T00:00:00.000Z,USD,PC,0,,850015774003,,,,,,,,9.99,47,772,466.13,49,819,,,0,0,0,8181.81
