Customer,SalesOrg,DistributionChannel,FulfillmentMethod,Currency,UOM,RetailItemNumber,UPC,GTIN,Material,TCINNo,unsellableOnHandUnits,unsellableOnHandUnitsAmount,sellableOnHandInventoryAmount,Time,Vendor,Store,StoreCount,OnOrderQty,RetailerCost,RetailerPrice,WarehouseInv,OnhandInv,POSSales,POSSalesUnits,TotalInv,InStock,OutStock,TotalInvValue
104566,UK01,00,,GBP,PC,563907,,,6066094,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,12,0,1,0.00,0,1,,,12.00
104566,UK01,00,,GBP,PC,548177,,,6058341,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,44.99,0,30,0.00,0,30,,,1349.70
104566,UK01,00,,GBP,PC,562529,,,6059945,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,10,0,223,140.00,14,223,,,2230.00
104566,UK01,00,,GBP,PC,557314,,,6063393,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,4,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,562922,,,6064657,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,13.19,0,297,237.42,18,297,,,3917.43
104566,UK01,00,,GBP,PC,559969,,,6064224,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,17,0,1,0.00,0,1,,,17.00
104566,UK01,00,,GBP,PC,558792,,,6063071,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,8.8,0,588,431.20,49,588,,,5174.40
104566,UK01,00,,GBP,PC,559968,,,6063017,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,4,0,9248,3000.00,750,9248,,,36992.00
104566,UK01,00,,GBP,PC,559970,,,6062734,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,14.99,0,108,269.82,18,108,,,1618.92
104566,UK01,00,,GBP,PC,557317,,,6064120,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,11.24,0,7,11.24,1,7,,,78.68
104566,UK01,00,,GBP,PC,563024,,,6065586,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,3.33,0,224,293.04,88,224,,,745.92
104566,UK01,00,,GBP,PC,561777,,,6063491,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,4,0,3996,1408.00,352,3996,,,15984.00
104566,UK01,00,,GBP,PC,563947,,,6064787,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,4,0,4580,572.00,143,4580,,,18320.00
104566,UK01,00,,GBP,PC,558793,,,6063394,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,8.5,0,135,136.00,16,135,,,1147.50
104566,UK01,00,,GBP,PC,557316,,,6063759,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,13.19,0,346,540.79,41,346,,,4563.74
104566,UK01,00,,GBP,PC,563948,,,6066250,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,2.8,0,46631,5051.20,1804,46631,,,130566.80
104566,UK01,00,,GBP,PC,563800,,,6066988,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,29.99,0,655,539.82,18,655,,,19643.45
104566,UK01,00,,GBP,PC,563801,,,6066716,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,7,0,1718,700.00,100,1718,,,12026.00
104566,UK01,00,,GBP,PC,563802,,,6067047,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,18,0,427,612.00,34,427,,,7686.00
104566,UK01,00,,GBP,PC,563803,,,6066715,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,10,0,1764,990.00,99,1764,,,17640.00
104566,UK01,00,,GBP,PC,563805,,,6066993,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,15,0,548,315.00,21,548,,,8220.00
104566,UK01,00,,GBP,PC,546312,,,6055886,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,10,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,552737,,,6061567,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,22,0,31,0.00,0,31,,,682.00
104566,UK01,00,,GBP,PC,539388,,,6045144,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,8,0,5,0.00,0,5,,,40.00
104566,UK01,00,,GBP,PC,563909,,,6066092,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,22,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,563804,,,6066989,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,20,0,727,480.00,24,727,,,14540.00
104566,UK01,00,,GBP,PC,539390,,,6045138,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,3,0.00,0,3,,,15.00
104566,UK01,00,,GBP,PC,546314,,,6056038,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,15,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,557315,,,6062874,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,10.99,0,43322,12979.19,1181,43322,,,476108.78
104566,UK01,00,,GBP,PC,545770,,,6055887,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,13,0,5,0.00,0,5,,,65.00
104566,UK01,00,,GBP,PC,553077,,,DNU 605,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,10,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,532971,,,6028815,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,13,0,129,52.00,4,129,,,1677.00
104566,UK01,00,,GBP,PC,556101,,,6028846,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,4,0,11744,1056.00,264,11744,,,46976.00
104566,UK01,00,,GBP,PC,564720,,,6028602,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,8,0,2842,464.00,58,2842,,,22736.00
104566,UK01,00,,GBP,PC,532972,,,6028845,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,18,0,2124,180.00,10,2124,,,38232.00
104566,UK01,00,,GBP,PC,532656,,,6027665,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,552749,,,6060504,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,29.99,0,6,0.00,0,6,,,179.94
104566,UK01,00,,GBP,PC,548178,,,6058275,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,29.99,0,1,0.00,0,1,,,29.99
104566,UK01,00,,GBP,PC,532657,,,6027522,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,2,0.00,0,2,,,10.00
104566,UK01,00,,GBP,PC,555433,,,6062886,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,10,0,39,40.00,4,39,,,390.00
104566,UK01,00,,GBP,PC,562108,,,6064809,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,6.4,0,37,44.80,7,37,,,236.80
104566,UK01,00,,GBP,PC,563849,,,6066909,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,25,0,1988,125.00,5,1988,,,49700.00
104566,UK01,00,,GBP,PC,556002,,,6063752,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,39.99,0,2061,1559.61,39,2061,,,82419.39
104566,UK01,00,,GBP,PC,563898,,,6066859,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,20,0,2261,660.00,33,2261,,,45220.00
104566,UK01,00,,GBP,PC,563848,,,6068234,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,20,0,1947,420.00,21,1947,,,38940.00
104566,UK01,00,,GBP,PC,564716,,,6068235,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,20,0,1919,500.00,25,1919,,,38380.00
104566,UK01,00,,GBP,PC,562107,,,6064810,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,6.4,0,62,64.00,10,62,,,396.80
104566,UK01,00,,GBP,PC,563850,,,6068233,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,20,0,1929,360.00,18,1929,,,38580.00
104566,UK01,00,,GBP,PC,563899,,,6066863,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,20,0,2271,380.00,19,2271,,,45420.00
104566,UK01,00,,GBP,PC,559966,,,6065921,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,20,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,524925,,,6026324,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,10,0,1,0.00,0,1,,,10.00
104566,UK01,00,,GBP,PC,514496,,,6022093,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,39.99,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,535064,,,6043778,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,2,0.00,0,2,,,10.00
104566,UK01,00,,GBP,PC,552746,,,6060471,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,20,0,562,420.00,21,562,,,11240.00
104566,UK01,00,,GBP,PC,531200,,,6040078,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,9.99,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,536429,,,6036093,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,14.99,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,522799,,,6024920,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,1,0,7,0.00,0,7,,,7.00
104566,UK01,00,,GBP,PC,552745,,,6060398,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,17.99,0,8,0.00,0,8,,,143.92
104566,UK01,00,,GBP,PC,517120,,,6022866,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,19.99,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,559828,,,6059714,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,19.99,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,535063,,,6044136,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,9.99,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,563782,,,6066517,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,20,0,402,220.00,11,402,,,8040.00
104566,UK01,00,,GBP,PC,542373,,,6054529,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,29.99,0,29,29.99,1,29,,,869.71
104566,UK01,00,,GBP,PC,542372,,,6054126,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,29.99,0,28,29.99,1,28,,,839.72
104566,UK01,00,,GBP,PC,545799,,,6055122,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,7.5,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,545800,,,6055131,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,7.5,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,548164,,,6055695,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,19.99,0,4,0.00,0,4,,,79.96
104566,UK01,00,,GBP,PC,546057,,,6046480,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,2,0.00,0,2,,,10.00
104566,UK01,00,,GBP,PC,549330,,,6056799,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,1,0,2137,40.00,40,2137,,,2137.00
104566,UK01,00,,GBP,PC,554291,,,6060861,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,10,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,560514,,,6063914,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,11,0,3230,1100.00,100,3230,,,35530.00
104566,UK01,00,,GBP,PC,559445,,,6061996,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,11,0,2700,1628.00,148,2700,,,29700.00
104566,UK01,00,,GBP,PC,565763,,,6067612,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,11,0,48,0.00,0,48,,,528.00
104566,UK01,00,,GBP,PC,554290,,,6060858,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,10,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,559964,,,6064995,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,11,0,3928,1342.00,122,3928,,,43208.00
104566,UK01,00,,GBP,PC,543764,,,6055626,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,4,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,543765,,,6056054,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,6,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,543762,,,6054812,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,2,0,1,0.00,0,1,,,2.00
104566,UK01,00,,GBP,PC,543763,,,6055618,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,7.5,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,548173,,,6056731,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,6,0,3,0.00,0,3,,,18.00
104566,UK01,00,,GBP,PC,548169,,,6056732,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,12,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,554292,,,6060892,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,10,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,559444,,,6063913,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,11,0,953,1155.00,105,953,,,10483.00
104566,UK01,00,,GBP,PC,563830,,,6067609,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,11,0,1675,935.00,85,1675,,,18425.00
104566,UK01,00,,GBP,PC,554287,,,6060882,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,554288,,,6061976,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,554289,,,6062011,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,10,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,554286,,,6060878,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,553648,,,6061693,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,12,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,555959,,,6063919,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,10,0,0,10.00,1,0,,,0.00
104566,UK01,00,,GBP,PC,559837,,,6063908,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,6.75,0,6,0.00,0,6,,,40.50
104566,UK01,00,,GBP,PC,559836,,,6063909,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,6.75,0,1,0.00,0,1,,,6.75
104566,UK01,00,,GBP,PC,548168,,,6058258,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,22.49,0,1,0.00,0,1,,,22.49
104566,UK01,00,,GBP,PC,554316,,,6056869,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,10,0,1,0.00,0,1,,,10.00
104566,UK01,00,,GBP,PC,552747,,,6060518,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,24.99,0,6,0.00,0,6,,,149.94
104566,UK01,00,,GBP,PC,548186,,,6060593,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,20,0,108,80.00,4,108,,,2160.00
104566,UK01,00,,GBP,PC,537910,,,6062203,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,17378,1445.00,289,17378,,,86890.00
104566,UK01,00,,GBP,PC,545951,,,6045029,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,10,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,537984,,,6053296,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,1,0.00,0,1,,,5.00
104566,UK01,00,,GBP,PC,537911,,,6044869,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,5,0.00,0,5,,,25.00
104566,UK01,00,,GBP,PC,539393,,,6046704,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,26.66,0,3147,399.90,15,3147,,,83899.02
104566,UK01,00,,GBP,PC,553646,,,6056738,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,2,0,1,0.00,0,1,,,2.00
104566,UK01,00,,GBP,PC,556128,,,6055226,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,3,0,1,0.00,0,1,,,3.00
104566,UK01,00,,GBP,PC,551081,,,6051954,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,1,0,1212,24.00,24,1212,,,1212.00
104566,UK01,00,,GBP,PC,545845,,,6055964,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,1,0,2,0.00,0,2,,,2.00
104566,UK01,00,,GBP,PC,548174,,,6056227,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,54.99,0,1361,1649.70,30,1361,,,74841.39
104566,UK01,00,,GBP,PC,563831,,,6064037,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,15,0,3526,840.00,56,3526,,,52890.00
104566,UK01,00,,GBP,PC,563897,,,6065345,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,7,0,6025,826.00,118,6025,,,42175.00
104566,UK01,00,,GBP,PC,564717,,,6044952,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,23,0,1950,989.00,43,1950,,,44850.00
104566,UK01,00,,GBP,PC,537912,,,6044990,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,10,0,47,10.00,1,47,,,470.00
104566,UK01,00,,GBP,PC,551319,,,6045198,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,550732,,,6056819,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,2,0,1,0.00,0,1,,,2.00
104566,UK01,00,,GBP,PC,525103,,,6026242,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,2,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,525104,,,6024997,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,2,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,528211,,,6033323,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,34.99,0,1602,174.95,5,1602,,,56053.98
104566,UK01,00,,GBP,PC,557344,,,6060104,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,25,0,1,0.00,0,1,,,25.00
104566,UK01,00,,GBP,PC,559439,,,6062054,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,39.99,0,1,0.00,0,1,,,39.99
104566,UK01,00,,GBP,PC,540240,,,6036041,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,2,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,559438,,,6040176,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,17,0,4,17.00,1,4,,,68.00
104566,UK01,00,,GBP,PC,536422,,,6028404,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,34.99,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,557341,,,6055102,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,27,0,41,81.00,3,41,,,1107.00
104566,UK01,00,,GBP,PC,557342,,,6056415,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,9.99,0,4,9.99,1,4,,,39.96
104566,UK01,00,,GBP,PC,557343,,,6064177,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,39.99,0,72,0.00,0,72,,,2879.28
104566,UK01,00,,GBP,PC,559437,,,6058606,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,3.33,0,99,16.65,5,99,,,329.67
104566,UK01,00,,GBP,PC,557340,,,6064178,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,22,0,79,0.00,0,79,,,1738.00
104566,UK01,00,,GBP,PC,551313,,,6037362,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,2,0,16,0.00,0,16,,,32.00
104566,UK01,00,,GBP,PC,540242,,,6040345,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,6,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,549317,,,6053011,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,24.99,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,532512,,,6037617,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,14.99,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,550727,,,6053909,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,14.99,0,12,0.00,0,12,,,179.88
104566,UK01,00,,GBP,PC,548480,,,6028398,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,19.99,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,548482,,,6037370,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,9.99,0,7,0.00,0,7,,,69.93
104566,UK01,00,,GBP,PC,548185,,,6056264,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,39.99,0,1,0.00,0,1,,,39.99
104566,UK01,00,,GBP,PC,548161,,,6058607,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,39.99,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,539378,,,6053413,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,10,0,1,0.00,0,1,,,10.00
104566,UK01,00,,GBP,PC,551086,,,6055715,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,3,0,3,0.00,0,3,,,9.00
104566,UK01,00,,GBP,PC,552703,,,6060751,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,11.66,0,4,0.00,0,4,,,46.64
104566,UK01,00,,GBP,PC,552704,,,6061825,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,11.66,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,556036,,,6061944,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,2.8,0,1593,268.80,96,1593,,,4460.40
104566,UK01,00,,GBP,PC,556035,,,6061774,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,3.9,0,117,11.70,3,117,,,456.30
104566,UK01,00,,GBP,PC,552698,,,6063620,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,3.9,0,35,3.90,1,35,,,136.50
104566,UK01,00,,GBP,PC,552695,,,6061364,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,3,0,25685,888.00,296,25685,,,77055.00
104566,UK01,00,,GBP,PC,552696,,,6061365,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,3.33,0,21628,1248.75,375,21628,,,72021.24
104566,UK01,00,,GBP,PC,556037,,,6061945,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,3.33,0,315,86.58,26,315,,,1048.95
104566,UK01,00,,GBP,PC,552699,,,6063621,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,3.9,0,60,27.30,7,60,,,234.00
104566,UK01,00,,GBP,PC,552702,,,6061366,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,9.99,0,10,0.00,0,10,,,99.90
104566,UK01,00,,GBP,PC,552701,,,6061529,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,6.66,0,1241,852.48,128,1241,,,8265.06
104566,UK01,00,,GBP,PC,552700,,,6063619,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,3.9,0,42,7.80,2,42,,,163.80
104566,UK01,00,,GBP,PC,556038,,,6062102,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,6,10.00,2,6,,,30.00
104566,UK01,00,,GBP,PC,556044,,,6064356,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,9,0.00,0,9,,,45.00
104566,UK01,00,,GBP,PC,556043,,,6064355,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,4,0.00,0,4,,,20.00
104566,UK01,00,,GBP,PC,552697,,,6063622,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,3.9,0,132,7.80,2,132,,,514.80
104566,UK01,00,,GBP,PC,514459,,,6019035,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,3,0,3,0.00,0,3,,,9.00
104566,UK01,00,,GBP,PC,524918,,,6027222,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,3,0,3,0.00,0,3,,,9.00
104566,UK01,00,,GBP,PC,524916,,,6027218,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,1,0,24,0.00,0,24,,,24.00
104566,UK01,00,,GBP,PC,524917,,,6027220,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,2.5,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,534510,,,6027219,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,1,0,147,2.00,2,147,,,147.00
104566,UK01,00,,GBP,PC,549333,,,6038598,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,4,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,529205,,,6028017,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,3.5,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,529204,,,6028014,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,2,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,529210,,,6028037,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,1,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,529211,,,6028046,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,1,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,529207,,,6033751,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,3.75,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,529206,,,6033744,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,1,0,0,0.00,0,0,,,0.00
104566,UK01,00,,GBP,PC,542390,,,6054562,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,2,0,53,10.00,5,53,,,106.00
104566,UK01,00,,GBP,PC,539369,,,6052311,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,2.5,0,18,0.00,0,18,,,45.00
104566,UK01,00,,GBP,PC,539370,,,6052312,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,9,0,403,18.00,2,403,,,3627.00
104566,UK01,00,,GBP,PC,545041,,,6056250,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,5,0,92,5.00,1,92,,,460.00
104566,UK01,00,,GBP,PC,545040,,,6056249,,0,0,0,2023-12-30T00:00:00.000Z,0,0,0,0,0,1,0,8,0.00,0,8,,,8.00
