Customer,SalesOrg,DistributionChannel,FulfillmentMethod,Time,Currency,UOM,Vendor,Store,RetailItemNumber,UPC,GTIN,Material,TCINNo,StoreCount,OnOrderQty,RetailerCost,RetailerPrice,WarehouseInv,OnhandInv,POSSales,POSSalesUnits,TotalInv,InStock,OutStock,unsellableOnHandUnits,unsellableOnHandUnitsAmount,sellableOnHandInventoryAmount,TotalInvValue
108918,CA01,00,,2023-12-30T00:00:00.000Z,CAD,PC,0,,B000EULZDM,47754959307,,6030756,,,0,,24.96,,5,16576.08,664,5,,0.05,0,0,0,124.80000000000001
108918,CA01,00,,2023-12-30T00:00:00.000Z,CAD,PC,0,,B09B2LL56V,778988378571,,6063575,,,0,,15.66,,154,6906.77,441,154,,0.07,0,0,0,2411.64
108918,CA01,00,,2023-12-30T00:00:00.000Z,CAD,PC,0,,B09NL83K5Z,778988380833,,6064150,,,0,,18.57,,1333,5515.89,297,1333,,0,0,0,0,24753.81
108918,CA01,00,,2023-12-30T00:00:00.000Z,CAD,PC,0,,B09NL9HNPL,778988380529,,6064148,,,0,,22.68,,478,5104.09,225,478,,0,0,0,0,10841.039999999999
108918,CA01,00,,2023-12-30T00:00:00.000Z,CAD,PC,0,,B08TTJ7LWX,778988376867,,6062034,,,0,,17.49,,2797,4407.48,252,2797,,0,0,0,0,48919.53
108918,CA01,00,,2023-12-30T00:00:00.000Z,CAD,PC,0,,B08TTJ7XY3,741031686671,,6062033,,,0,,17.49,,959,3917.76,224,959,,0,0,0,0,16772.91
108918,CA01,00,,2023-12-30T00:00:00.000Z,CAD,PC,0,,B09JL9WY3Z,778988370254,,6061488,,,97,,79.99,,180,3519.56,44,180,,0,0,0,0,14398.199999999999
108918,CA01,00,,2023-12-30T00:00:00.000Z,CAD,PC,0,,B08PPZQ2BZ,778988390863,,6061119,,,0,,33.48,,4,3481.99,104,4,,0,0,0,0,133.92
108918,CA01,00,,2023-12-30T00:00:00.000Z,CAD,PC,0,,B0B63KXF62,778988437247,,6065367,,,333,,32.93,,26,3391.79,103,26,,42.93,0,0,0,856.18
108918,CA01,00,,2023-12-30T00:00:00.000Z,CAD,PC,0,,B08TTS2XPP,778988374054,,6062032,,,474,,17.49,,1262,3200.67,183,1262,,0,0,0,0,22072.379999999997
108918,CA01,00,,2023-12-30T00:00:00.000Z,CAD,PC,0,,B0BRT6XVPR,778988465912,,6066997,,,100,,24.99,,8,2673.93,107,8,,0.08,0,0,0,199.92
108918,CA01,00,,2023-12-30T00:00:00.000Z,CAD,PC,0,,B08T5YK7NR,778988370070,,6061463,,,6,,15.48,,164,2631.54,170,164,,0,0,0,0,2538.7200000000003
108918,CA01,00,,2023-12-30T00:00:00.000Z,CAD,PC,0,,B01AC7SF7K,28399085071,,6049314,,,0,,52.69,,1251,2581.8,49,1251,,0,0,0,0,65915.19
108918,CA01,00,,2023-12-30T00:00:00.000Z,CAD,PC,0,,B08TT2DS4N,778988374238,,6062045,,,1134,,17.69,,314,2494.47,141,314,,0,0,0,0,5554.660000000001
108918,CA01,00,,2023-12-30T00:00:00.000Z,CAD,PC,0,,B07WMWNYNN,778988573945,,6054012,,,16,,24.15,,2,2391.01,99,2,,0.13,0,0,0,48.3
108918,CA01,00,,2023-12-30T00:00:00.000Z,CAD,PC,0,,B0BRTBYX9Y,778988464939,,6066963,,,0,,150.92,,137,2263.8,15,137,,0,0,0,0,20676.039999999997
108918,CA01,00,,2023-12-30T00:00:00.000Z,CAD,PC,0,,B0BJ2G1ZD5,778988248829,,6067289,,,299,,24.5,,10,2254,92,10,,8.42,0,0,0,245
108918,CA01,00,,2023-12-30T00:00:00.000Z,CAD,PC,0,,B0BSFVZ2P3,778988486269,,6067498,,,58,,37.39,,20,2243.2,60,20,,80.54,0,0,0,747.8
108918,CA01,00,,2023-12-30T00:00:00.000Z,CAD,PC,0,,B0848FXJ41,778988310007,,6060065,,,0,,71.94,,927,2230.11,31,927,,0,0,0,0,66688.38
108918,CA01,00,,2023-12-30T00:00:00.000Z,CAD,PC,0,,B0BJ2CPBWK,778988466643,,6067045,,,0,,24.99,,1,2149.14,86,1,,0,0,0,0,24.99
108918,CA01,00,,2023-12-30T00:00:00.000Z,CAD,PC,0,,B07Q5JMXZH,778988288740,,6054972,,,0,,9.97,,195,1954.12,196,195,,0.15,0,0,0,1944.15
108918,CA01,00,,2023-12-30T00:00:00.000Z,CAD,PC,0,,B084BTPVFQ,778988356548,,6059502,,,0,,27.12,,21,1898.75,70,21,,0.35,0,0,0,569.52
108918,CA01,00,,2023-12-30T00:00:00.000Z,CAD,PC,0,,B0BRT8MRRX,778988466438,,6067029,,,348,,29.97,,1387,1828.17,61,1387,,0,0,0,0,41568.39
108918,CA01,00,,2023-12-30T00:00:00.000Z,CAD,PC,0,,B07MH5ZNGN,28399121779,,6052115,,,0,,23.69,,479,1824.09,77,479,,0,0,0,0,11347.51
108918,CA01,00,,2023-12-30T00:00:00.000Z,CAD,PC,0,,B0BQQLLMBR,778988450253,,6066350,,,0,,26.75,,4,1765.5,66,4,,0,0,0,0,107
108918,CA01,00,,2023-12-30T00:00:00.000Z,CAD,PC,0,,B0BRT95SYS,778988463048,,6066909,,,78,,37.17,,80,1746.95,47,80,,0,0,0,0,2973.6000000000004
108918,CA01,00,,2023-12-30T00:00:00.000Z,CAD,PC,0,,B07GTB3H8T,778988562932,,6047185,,,63,,16.81,,326,1731.72,103,326,,0,0,0,0,5480.0599999999995
108918,CA01,00,,2023-12-30T00:00:00.000Z,CAD,PC,0,,B09NJQC4F5,778988439357,,6065540,,,0,,24.47,,1,1663.96,68,1,,0,0,0,0,24.47
108918,CA01,00,,2023-12-30T00:00:00.000Z,CAD,PC,0,,B07T32S7LF,778988283745,,6054624,,,0,,35.99,,85,1619.55,45,85,,0,0,0,0,3059.15
108918,CA01,00,,2023-12-30T00:00:00.000Z,CAD,PC,0,,B0B4Y639SN,778988435922,,6065255,,,2612,,35.5,,33,1597.61,45,33,,0.04,0,0,0,1171.5
108918,CA01,00,,2023-12-30T00:00:00.000Z,CAD,PC,0,,B0BJ2M74B1,778988488157,,6067590,,,355,,39.94,,14,1597.6,40,14,,0,0,0,0,559.16
108918,CA01,00,,2023-12-30T00:00:00.000Z,CAD,PC,0,,B07M5TPM8Q,778988179703,,6047231,,,0,,18.53,,1,1575.19,85,1,,0,0,0,0,18.53
