Customer,SalesOrg,Time,DistributionChannel,FulfillmentMethod,Currency,UOM,Vendor,Store,RetailItemNumber,UPC,GTIN,Material,TCINNo,StoreCount,OnOrderQty,RetailerCost,RetailerPrice,WarehouseInv,OnhandInv,POSSales,POSSalesUnits,TotalInv,InStock,OutStock,unsellableOnHandUnits,unsellableOnHandUnitsAmount,sellableOnHandInventoryAmount,TotalInvValue
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09NLB1SWH,,,,,,0,,24.92,,0,199.36,8,,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0B6W7W42Y,,,,,,18,,8.42,,0,2106.41,250,0,,,4,57.46,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08P5XX61C,,,,,,0,,13.41,,55,321.98,24,55,,,0,0.00,427.55,737.55
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0B9T6XKKP,,,,,,0,,14.99,,204,254.83,17,204,,,0,0.00,2421.48,3057.96
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08T5PRFSZ,,,,,,0,,17.49,,3,157.41,9,3,,,0,0.00,41.31,52.47
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08T5CVHSG,,,,,,0,,12.49,,13,87.43,7,13,,,0,0.00,118.56,162.37
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09RP9H7YS,,,,,,0,,24.91,,346,498.40,20,346,,,3,77.88,7591.13,8618.86
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0CDH73PG4,,,,,,6,,16.66,,488,16.66,1,488,,,0,0.00,6466.00,8130.08
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09577WYP3,,,,,,0,,17.26,,0,155.34,9,,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09NL9TDZH,,,,,,0,,12.99,,0,25.98,2,,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BSN67H7Z,,,,,,0,,31.69,,0,31.69,1,,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09J8FKY6L,,,,,,0,,15.67,,330,125.36,8,330,,,1,8.36,2766.95,5171.10
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BRT7XWGW,,,,,,0,,12.49,,138,212.33,17,138,,,0,0.00,1123.50,1723.62
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09VD9WJLG,,,,,,0,,12.24,,897,110.21,9,897,,,1,10.21,11457.49,10979.28
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08T1HCK2V,,,,,,0,,16.29,,0,16.29,1,,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08T1B969V,,,,,,,,10.83,,0,32.49,3,,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08S6XXPTV,,,,,,0,,19.91,,61,995.95,50,61,,,1,13.80,841.80,1214.51
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B00DB1HXNW,,,,,,0,,24.99,,8,24.99,1,8,,,0,0.00,178.00,199.92
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BSFXT44C,,,,,,93,,37.49,,3400,2549.32,68,3400,,,6,236.88,83918.80,127466.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0CCW34H1R,,,,,,0,,24.99,,42,24.99,1,42,,,0,0.00,783.30,1049.58
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09NNL2539,,,,,,0,,0.00,,1,0.00,0,1,,,0,0.00,9.37,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B07P3GFGS8,,,,,,0,,28.77,,16,920.64,32,16,,,4,116.80,467.20,460.32
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B081KG836W,,,,,,0,,5.82,,30,221.16,38,30,,,0,0.00,104.10,174.60
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BBPYTFG1,,,,,,1,,49.80,,619,199.23,4,619,,,0,0.00,17082.41,30826.20
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0883PZ5XD,,,,,,0,,8.32,,0,24.96,3,,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0B6W47YRS,,,,,,0,,16.77,,761,117.39,7,761,,,0,0.00,13461.92,12761.97
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09NHWPSZY,,,,,,0,,0.00,,37,0.00,0,37,,,0,0.00,1230.25,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BJ2D2GXX,,,,,,-14,,16.61,,3,1412.56,85,3,,,4,36.72,34.16,49.83
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B01D8NRYOK,,,,,,1822,,30.60,,7,306.07,10,7,,,0,0.00,140.78,214.20
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0B9W1H2GK,,,,,,0,,28.43,,1015,113.72,4,1015,,,0,0.00,14387.26,28856.45
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0B4YLW63H,,,,,,0,,12.42,,137,1577.34,127,137,,,1,5.96,1116.47,1701.54
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BT23TTMK,,,,,,300,,15.83,,199,807.66,51,199,,,6,74.58,2473.57,3150.17
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0C4LFHFZB,,,,,,162,,16.66,,22,33.32,2,22,,,0,0.00,291.50,366.52
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09FG5L5ZX,,,,,,26406,,10.03,,4,5981.44,596,4,,,3,20.33,16.56,40.12
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0C2DBCF1X,,,,,,0,,29.16,,1,204.12,7,1,,,0,0.00,23.00,29.16
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BRQXV3FW,,,,,,,,0.00,,115,0.00,0,115,,,0,0.00,1429.45,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0953V857Z,,,,,,0,,6.66,,280,106.56,16,280,,,0,0.00,876.40,1864.80
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08FCPZYKT,,,,,,0,,10.82,,0,129.84,12,,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09FG92VXC,,,,,,0,,6.66,,0,213.12,32,,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08SR599L7,,,,,,,,0.00,,0,0.00,0,0,,,1,25.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B081BC2QJ3,,,,,,0,,10.82,,215,108.20,10,215,,,0,0.00,1494.97,2326.30
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08T1W5MV5,,,,,,0,,29.90,,1092,418.60,14,1092,,,1,18.79,20110.08,32650.80
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09577GZHL,,,,,,0,,16.66,,0,33.32,2,,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08T1F4HRZ,,,,,,0,,10.40,,1962,4879.58,469,1962,,,7,63.74,17598.52,20404.80
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0883LG9XQ,,,,,,0,,16.66,,76,149.94,9,76,,,3,34.17,865.64,1266.16
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BNJFWWTS,,,,,,0,,4.99,,11,94.81,19,11,,,0,0.00,66.00,54.89
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0CFBDZKR1,,,,,,1272,,26.66,,0,26.66,1,,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08S717L97,,,,,,4249,,23.25,,37,2069.25,89,37,,,5,90.61,668.65,860.25
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08T19F29G,,,,,,0,,10.82,,1759,2715.82,251,1759,,,1,8.55,14416.38,19032.38
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08TTTW6TY,,,,,,3904,,16.64,,61,982.10,59,61,,,4,45.09,673.39,1015.04
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BRQXD9P2,,,,,,0,,0.00,,184,0.00,0,184,,,0,0.00,2300.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BSXN6LYG,,,,,,5,,20.82,,1607,374.76,18,1607,,,1,16.00,13273.82,33457.74
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BWFPYK8X,,,,,,0,,0.00,,4686,0.00,0,4686,,,0,0.00,226614.96,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0B9YDP36K,,,,,,504,,5.82,,29,5.82,1,29,,,0,0.00,130.50,168.78
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08C67BYXP,,,,,,0,,29.14,,0,116.56,4,,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B07KFYVFXM,,,,,,0,,6.66,,0,39.96,6,,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0B4YJ8KQW,,,,,,0,,16.67,,45,16.67,1,45,,,0,0.00,623.70,750.15
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BT1TZB5S,,,,,,0,,29.67,,0,474.72,16,0,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09J92SNW3,,,,,,1092,,9.14,,681,429.68,47,681,,,0,0.00,3430.91,6224.34
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B07VLBWKWQ,,,,,,390,,10.82,,114,2899.76,268,114,,,0,0.00,739.08,1233.48
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BVW8N9CD,,,,,,,,10.83,,65,10.83,1,65,,,0,0.00,559.65,703.95
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BT1RCBPV,,,,,,0,,41.28,,0,206.42,5,0,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09BFXW72Y,,,,,,,,98.03,,0,98.03,1,,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09J8Z3435,,,,,,0,,16.66,,6,49.98,3,6,,,0,0.00,72.12,99.96
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09QX6KJRM,,,,,,3024,,13.25,,92,371.00,28,92,,,1,9.87,908.04,1219.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08T25H77B,,,,,,0,,9.68,,1,2169.64,224,1,,,4,33.43,9.03,9.68
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0B1VM17FJ,,,,,,0,,19.16,,0,19.16,1,0,,,7,100.59,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09NLCJ3FN,,,,,,1,,15.82,,0,47.46,3,,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0953RXFMZ,,,,,,0,,7.84,,234,7.84,1,234,,,1,7.70,1866.24,1834.56
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0B6W8R9Y9,,,,,,0,,11.66,,0,81.62,7,0,,,14,130.90,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09S5VTQH3,,,,,,0,,10.06,,4280,382.53,38,4280,,,4,31.22,24805.91,43056.80
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08T1D3TD6,,,,,,4,,13.32,,66,239.76,18,66,,,0,0.00,372.90,879.12
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BT223PMQ,,,,,,169,,12.48,,191,861.81,69,191,,,0,0.00,2374.13,2383.68
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BSFW985L,,,,,,9864,,37.29,,202,72430.36,1942,202,,,16,280.93,3982.21,7532.58
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B07MGRNKBT,,,,,,-11,,24.99,,2138,9046.38,362,2138,,,15,158.22,19924.49,53428.62
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BRT7YK9W,,,,,,0,,15.28,,353,122.25,8,353,,,1,16.00,5038.48,5393.84
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09GBJN5X8,,,,,,,,24.99,,0,249.90,10,0,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BRYHR2RQ,,,,,,4732,,14.57,,2,3030.56,208,2,,,2,26.00,26.00,29.14
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08T1MGHHP,,,,,,0,,10.75,,1383,2375.92,221,1383,,,0,0.00,11853.69,14867.25
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09NLQ5M49,,,,,,0,,0.00,,1,0.00,0,1,,,0,0.00,16.36,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08SRBBHX9,,,,,,0,,33.32,,0,99.96,3,,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0B4YWYGXG,,,,,,,,13.32,,12,39.96,3,12,,,1,9.50,114.00,159.84
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0883NB6KZ,,,,,,0,,14.99,,3,29.98,2,3,,,0,0.00,30.48,44.97
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B07P3G98YN,,,,,,0,,29.06,,453,1511.43,52,453,,,0,0.00,5038.73,13164.18
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BSXMQ8TC,,,,,,342,,12.49,,295,1024.18,82,295,,,0,0.00,3835.00,3684.55
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BT1WSQ2S,,,,,,1494,,4.99,,1124,249.50,50,1124,,,0,0.00,2379.23,5608.76
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BRQY47FZ,,,,,,0,,16.66,,1448,49.98,3,1448,,,0,0.00,19924.48,24123.68
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08T5WFSF6,,,,,,0,,30.75,,1678,4274.25,139,1678,,,0,0.00,48863.36,51598.50
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09NLQB8MX,,,,,,0,,17.49,,0,244.86,14,0,,,1,15.63,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08N6Z7W5V,,,,,,0,,16.29,,241,48.87,3,241,,,0,0.00,2084.65,3925.89
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BHX97L7D,,,,,,0,,9.16,,141,109.92,12,141,,,0,0.00,916.50,1291.56
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08N71TVT1,,,,,,1446,,10.58,,1,275.08,26,1,,,0,0.00,6.86,10.58
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BT1WQZ7W,,,,,,0,,8.32,,184,24.96,3,184,,,0,0.00,421.36,1530.88
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BT1S8DBK,,,,,,0,,4.99,,1,119.76,24,1,,,0,0.00,2.14,4.99
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0CHW9DZMW,,,,,,10836,,33.33,,0,-533.28,-16,,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0C2DCV788,,,,,,0,,17.24,,134,17.24,1,134,,,0,0.00,2010.00,2310.16
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08T1VJ2L5,,,,,,0,,10.82,,8,1439.06,133,8,,,4,28.28,62.20,86.56
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0B6WTQCF2,,,,,,0,,15.81,,318,158.20,10,318,,,0,0.00,2809.29,5027.58
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08N6X4ZH3,,,,,,,,16.66,,78,16.66,1,78,,,1,12.51,911.16,1299.48
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0B6W7P2VD,,,,,,0,,18.75,,762,768.75,41,762,,,0,0.00,13677.09,14287.50
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BHX3ZHRH,,,,,,0,,29.16,,59,291.60,10,59,,,0,0.00,1534.00,1720.44
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09NF5XL5S,,,,,,0,,26.64,,1,4396.50,165,1,,,12,233.43,21.87,26.64
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0CCW24FGQ,,,,,,1490,,29.16,,154,29.16,1,154,,,0,0.00,3566.64,4490.64
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09NL9N48B,,,,,,0,,37.49,,0,412.39,11,0,,,1,22.67,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BHX5K7R3,,,,,,0,,9.99,,432,139.86,14,432,,,2,17.00,3672.00,4315.68
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0C2D8FGQW,,,,,,0,,0.00,,137,0.00,0,137,,,0,0.00,1781.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0883NBTC8,,,,,,45,,16.66,,249,99.96,6,249,,,0,0.00,2201.16,4148.34
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08T1NSLQ3,,,,,,,,0.00,,0,0.00,0,0,,,1,10.92,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BRQWXRDZ,,,,,,0,,19.16,,853,900.52,47,853,,,0,0.00,7992.85,16343.48
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0C2DDXH4G,,,,,,0,,28.71,,94,143.55,5,94,,,0,0.00,2162.00,2698.74
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0B1TWPHY5,,,,,,0,,30.95,,1,92.88,3,1,,,0,0.00,20.28,30.95
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BRQXTTWS,,,,,,0,,20.82,,0,124.92,6,0,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0C4LCZB86,,,,,,32,,29.16,,400,758.16,26,400,,,3,68.97,8910.88,11664.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08N6YKXC9,,,,,,2190,,11.41,,224,228.32,20,224,,,0,0.00,1052.80,2555.84
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09NNP9848,,,,,,0,,12.47,,0,37.44,3,,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08SRB1PTX,,,,,,561,,58.25,,3,2737.75,47,3,,,11,408.12,75.38,174.75
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B00HDZHREW,,,,,,13164,,10.82,,986,1103.64,102,986,,,2,16.24,8006.32,10668.52
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09NNYSB9H,,,,,,0,,12.49,,2,399.68,32,2,,,0,0.00,18.74,24.98
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BJ2K4278,,,,,,1845,,18.74,,6,4572.56,244,6,,,2,31.24,89.04,112.44
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09S5PYFXH,,,,,,0,,12.07,,1133,72.42,6,1133,,,1,5.68,7692.09,13675.31
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BRT7C2ZK,,,,,,1203,,26.66,,9,1626.26,61,9,,,0,0.00,172.39,239.94
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09RP56GBF,,,,,,2976,,20.82,,971,4143.18,199,971,,,2,26.04,14992.70,20216.22
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08SWDN5FS,,,,,,5445,,37.48,,769,7722.94,206,769,,,6,157.33,26440.31,28822.12
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B07DJFD3SN,,,,,,0,,29.08,,0,29.08,1,0,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BS72QR7H,,,,,,4,,18.91,,1761,170.25,9,1761,,,1,9.69,16959.15,33300.51
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BRYHL5ZV,,,,,,418,,16.61,,34,1129.92,68,34,,,1,13.00,442.00,564.74
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0CCW22B6W,,,,,,1000,,10.82,,91,10.82,1,91,,,0,0.00,821.73,984.62
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08SR8TQQ3,,,,,,0,,0.00,,0,0.00,0,0,,,1,29.61,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B099TMW888,,,,,,-1,,49.99,,0,49.99,1,0,,,1,41.66,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0B1TSYQW1,,,,,,0,,13.05,,1699,65.30,5,1699,,,3,31.86,18043.38,22171.95
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0B1VLQ1S3,,,,,,0,,8.15,,78,16.30,2,78,,,0,0.00,724.62,635.70
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BRT91ZM3,,,,,,0,,31.39,,189,533.67,17,189,,,0,0.00,2948.40,5932.71
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BT1SZ4QV,,,,,,22,,9.10,,2881,245.85,27,2881,,,0,0.00,14609.65,26217.10
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BRQXSMSM,,,,,,0,,28.57,,160,28.57,1,160,,,0,0.00,5120.00,4571.20
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0B253D7S7,,,,,,35,,16.66,,3,16.66,1,3,,,0,0.00,39.00,49.98
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BRQX1DPG,,,,,,0,,10.11,,1363,111.24,11,1363,,,1,9.37,11221.39,13779.93
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BSXNT6WC,,,,,,2139,,20.80,,77,2725.38,131,77,,,1,8.19,617.54,1601.60
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BT1V9LTC,,,,,,936,,27.49,,129,1099.60,40,129,,,2,35.82,2821.23,3546.21
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B07MKCZJNJ,,,,,,30101,,16.66,,678,9496.20,570,678,,,49,493.87,6737.05,11295.48
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09NLGPPJF,,,,,,22,,15.82,,96,47.46,3,96,,,0,0.00,1344.00,1518.72
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08T1FCP7K,,,,,,0,,16.87,,108,16.87,1,108,,,0,0.00,767.88,1821.96
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08T1P4L5M,,,,,,0,,10.82,,2,1893.64,175,2,,,2,18.06,18.06,21.64
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09J8F43TQ,,,,,,,,15.82,,81,15.82,1,81,,,0,0.00,668.25,1281.42
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08T63W44V,,,,,,0,,19.10,,0,210.19,11,,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0C2D91SDJ,,,,,,116,,19.16,,217,632.28,33,217,,,0,0.00,3580.50,4157.72
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08NK8MZDQ,,,,,,0,,16.66,,21,16.66,1,21,,,0,0.00,265.86,349.86
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B09BFYMZCJ,,,,,,0,,10.82,,0,10.82,1,,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0848FXJ41,,,,,,786,,69.53,,3,904.02,13,3,,,1,0.00,104.41,208.59
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B079FXMDY3,,,,,,5736,,8.32,,322,407.68,49,322,,,0,0.00,1988.92,2679.04
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B0BSFWY83R,,,,,,500,,29.07,,0,406.98,14,0,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B06X6BY8TV,,,,,,0,,24.99,,0,24.99,1,,,,0,0.00,0.00,0.00
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08T1Y7ZGJ,,,,,,0,,35.51,,1459,35.51,1,1459,,,1,31.24,29085.92,51809.09
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B06XW99HZM,,,,,,-1,,4.16,,58,158.08,38,58,,,1,2.14,99.76,241.28
AMAZONFR,FR01,2023-12-30T00:00:00.000,00,,EUR,PC,,,B08X6MWD9S,,,,,,0,,13.32,,0,39.96,3,,,,0,0.00,0.00,0.00
