Customer,SalesOrg,DistributionChannel,FulfillmentMethod,Time,Currency,UOM,Vendor,Store,RetailItemNumber,UPC,GTIN,Material,TCINNo,StoreCount,OnOrderQty,RetailerCost,RetailerPrice,WarehouseInv,OnhandInv,POSSales,POSSalesUnits,TotalInv,InStock,OutStock,unsellableOnHandUnits,unsellableOnHandUnitsAmount,sellableOnHandInventoryAmount,TotalInvValue
105749,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,B01N0TZJDI,0,,6038147,,0,,13,31,,,4522,146,676,,,0,0,0,8605
105749,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,B08SVTZRBH,0,,6060419,,0,,18,41,,,41,1,2461,,,0,0,0,43068
105749,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,B0BTK46SKB,0,,6054515,,0,,13,35,,,2412,69,13278,,,0,0,0,175934
105749,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,B081VWBDP4,0,,6058264,,0,,36,0,,,0,0,298,,,0,0,0,10728
105749,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,B09BGB1Y17,0,,,,0,,12,27,,,27,1,1366,,,0,0,0,16392
105749,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,B085BM4VM7,0,,,,0,,10,0,,,0,0,1323,,,0,0,0,12569
105749,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,B0BRT6RKQP,0,,6067364,,0,,18,35,,,14190,406,19290,,,0,0,0,347220
105749,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,B0953RQJQ9,0,,6061996,,0,,8,37,,,333,9,3692,,,0,0,0,27690
105749,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,B09R81R8KT,0,,6061735,,0,,7,18,,,738,41,785,,,0,0,0,5103
105749,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,B08H8V7Y9S,0,,6059359,,0,,12,0,,,0,0,87,,,0,0,0,1044
105749,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,B0C74X112X,0,,6066635,,0,,31,20,,,640,32,256,,,0,0,0,8049
105749,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,B08TLMQ65P,0,,6053257,,0,,3,10,,,60,6,22,,,0,0,0,66
105749,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,B0953TB5GQ,0,,6060892,,0,,8,25,,,2395,96,526,,,0,0,0,4129
105749,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,B09J8F8YBP,0,,6061619,,0,,3,0,,,0,0,122,,,0,0,0,366
105749,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,B08TMRYQT1,0,,6053257,,0,,3,10,,,40,4,35,,,0,0,0,105
105749,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,B08TLSJN1W,0,,6053257,,0,,3,10,,,10,1,44,,,0,0,0,132
105749,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,B09BFXKX53,0,,6063601,,0,,11,22,,,132,6,192,,,0,0,0,2112
105749,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,B09NNMRY2T,0,,6064226,,0,,9,0,,,0,0,1400,,,0,0,0,11900
105749,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,B01NAQQ9L1,0,,6061150,,0,,3,11,,,704,67,3487,,,0,0,0,11507
105749,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,B09CLNW77D,0,,,,0,,8,19,,,3511,185,2138,,,0,0,0,16035
105749,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,B08N71Q7HT,0,,,,0,,8,25,,,1622,65,618,,,0,0,0,4635
105749,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,B07W6B6SVY,0,,,,0,,15,0,,,0,0,67,,,0,0,0,1004
105749,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,B07PJ7GTDL,0,,,,0,,3,0,,,0,0,1,,,0,0,0,3
