Customer,SalesOrg,DistributionChannel,FulfillmentMethod,Time,Currency,UOM,Vendor,Store,RetailItemNumber,UPC,GTIN,Material,TCINNo,StoreCount,OnOrderQty,RetailerCost,RetailerPrice,WarehouseInv,OnhandInv,POSSales,POSSalesUnits,TotalInv,InStock,OutStock,unsellableOnHandUnits,unsellableOnHandUnitsAmount,sellableOnHandInventoryAmount,TotalInvValue
101085,US01,00,,2023-12-30T00:00:00.000Z,USD,PC,0,,13531,,,6061229,,241,4800,,2.47,0,3010,1508,611,3010,94.47,,0,0,0,7434.700000000001
101085,US01,00,,2023-12-30T00:00:00.000Z,USD,PC,0,,18311,,,6067742,,245,0,,27.65,0,117,4950,179,117,99.57,,0,0,0,3235.05
101085,US01,00,,2023-12-30T00:00:00.000Z,USD,PC,0,,19086,,,6069119,,105,4204,,0,0,727,0,0,727,0,,0,0,0,0
101085,US01,00,,2023-12-30T00:00:00.000Z,USD,PC,0,,21772,,,6033755,,0,0,,8.5,0,36,17,2,36,0,,0,0,0,306
101085,US01,00,,2023-12-30T00:00:00.000Z,USD,PC,0,,25847,,,6061119,,261,1502,,28.99,596,834,4871,168,1430,99.15,,0,0,0,41455.7
101085,US01,00,,2023-12-30T00:00:00.000Z,USD,PC,0,,27266,,,6059020,,228,2988,,7.48,120,1289,1646,220,1409,92.54,,0,0,0,10539.32
101085,US01,00,,2023-12-30T00:00:00.000Z,USD,PC,0,,30845,,,6061196,,235,1404,,16.07,375,692,2395,149,1067,94.74,,0,0,0,17146.69
101085,US01,00,,2023-12-30T00:00:00.000Z,USD,PC,0,,1013377,,,6015775,,261,0,,17.29,2070,1891,3009,174,3961,100,,0,0,0,68485.69
101085,US01,00,,2023-12-30T00:00:00.000Z,USD,PC,0,,2527077,,,6061958,,261,4524,,6.6,672,1961,4588,695,2633,91.19,,0,0,0,17377.8
101085,US01,00,,2023-12-30T00:00:00.000Z,USD,PC,0,,2715409,,,6069494,,251,4002,,20,0,1547,20,1,1547,0,,0,0,0,30940
101085,US01,00,,2023-12-30T00:00:00.000Z,USD,PC,0,,2774938,,,6058484,,235,1040,,13.96,40,938,2974,213,978,86.28,,0,0,0,13652.88
101085,US01,00,,2023-12-30T00:00:00.000Z,USD,PC,0,,2965118,,,,,260,1260,,25.65,0,11,590,23,11,65,,0,0,0,282.15
101085,US01,00,,2023-12-30T00:00:00.000Z,USD,PC,0,,3037502,,,6038626,,0,0,,2,0,0,2,1,0,0,,0,0,0,0
101085,US01,00,,2023-12-30T00:00:00.000Z,USD,PC,0,,3303669,,,6040230,,261,2300,,27.31,948,2402,7292,267,3350,100,,0,0,0,91488.5
101085,US01,00,,2023-12-30T00:00:00.000Z,USD,PC,0,,3305582,,,,,235,0,,5.55,0,205,322,58,205,0,,0,0,0,1137.75
101085,US01,00,,2023-12-30T00:00:00.000Z,USD,PC,0,,3399349,,,6053461,,251,1812,,0,348,3074,0,0,3422,0,,0,0,0,0
101085,US01,00,,2023-12-30T00:00:00.000Z,USD,PC,0,,3483806,,,6022481,,0,0,,0,0,0,0,0,0,0,,0,0,0,0
