Customer,SalesOrg,Time,DistributionChannel,FulfillmentMethod,Currency,UOM,Vendor,Store,RetailItemNumber,UPC,GTIN,Material,TCINNo,StoreCount,OnOrderQty,RetailerCost,RetailerPrice,WarehouseInv,OnhandInv,POSSales,POSSalesUnits,TotalInv,InStock,OutStock,unsellableOnHandUnits,unsellableOnHandUnitsAmount,sellableOnHandInventoryAmount,TotalInvValue
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B08SR7HKCQ,,,,,,0,,85.45,,34,1025.40,12,34,,,1,69.00,2346.00,2905.30
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B09J9ZCN1L,,,,,,0,,21.94,,98,175.56,8,98,,,0,0.00,1568.00,2150.12
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BRQXM8HK,,,,,,0,,17.27,,28,86.35,5,28,,,0,0.00,372.40,483.56
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B092W5LRDJ,,,,,,0,,19.18,,1164,633.25,33,1164,,,0,0.00,14651.65,22325.52
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B08S6XXPTV,,,,,,0,,29.99,,365,419.86,14,365,,,1,16.20,5938.49,10946.35
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0B6WTQCF2,,,,,,0,,26.36,,33,79.08,3,33,,,0,0.00,656.70,869.88
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B08T1VJ2L5,,,,,,0,,18.16,,114,308.89,17,114,,,0,0.00,1539.00,2070.24
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B09KYK7S4C,,,,,,108,,13.63,,37,368.28,27,37,,,0,0.00,331.15,504.31
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B07NFQT9WT,,,,,,,,0.00,,0,0.00,0,,,,0,0.00,0.00,0.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BWL9SVW9,,,,,,,,0.00,,21,0.00,0,21,,,0,0.00,672.00,0.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BRT8MJH1,,,,,,0,,18.17,,0,-18.17,-1,,,,0,0.00,0.00,0.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BRT95SYS,,,,,,0,,40.90,,13,81.80,2,13,,,0,0.00,344.50,531.70
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BQQLLMBR,,,,,,0,,16.90,,139,490.34,29,139,,,0,0.00,1876.50,2349.10
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B09NNKVZP4,,,,,,507,,22.73,,116,454.60,20,116,,,1,19.90,2308.40,2636.68
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0CM2T29N3,,,,,,0,,19.42,,15,38.84,2,15,,,0,0.00,199.50,291.30
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BRT8713Y,,,,,,0,,23.63,,22,283.56,12,22,,,0,0.00,376.20,519.86
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BWLK6918,,,,,,,,0.00,,6,0.00,0,6,,,0,0.00,120.00,0.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B08TTDJNFZ,,,,,,0,,15.84,,5,15.84,1,5,,,0,0.00,52.50,79.20
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B08T1J3TLT,,,,,,,,18.17,,1,-18.17,-1,1,,,0,0.00,13.50,18.17
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B09BFYW4Q5,,,,,,0,,0.00,,2,0.00,0,2,,,0,0.00,39.80,0.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BRQXGWKH,,,,,,0,,54.25,,362,108.50,2,362,,,0,0.00,15461.04,19638.50
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B06XW95Z1H,,,,,,0,,22.72,,34,113.60,5,34,,,0,0.00,544.00,772.48
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B09NHWPSZY,,,,,,0,,49.69,,135,149.09,3,135,,,0,0.00,4758.75,6708.15
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B08TTS2XPP,,,,,,3,,23.52,,1149,823.42,35,1149,,,0,0.00,15795.34,27024.48
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B08QM7TN6W,,,,,,0,,22.73,,283,113.65,5,283,,,0,0.00,4126.14,6432.59
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B09BW36FW6,,,,,,0,,45.44,,53,318.15,7,53,,,0,0.00,1802.00,2408.32
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B08SRB1PTX,,,,,,500,,90.00,,0,180.00,2,,,,0,0.00,0.00,0.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B09B2LL56V,,,,,,1,,25.09,,325,250.94,10,325,,,0,0.00,4394.00,8154.25
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BT24TSC2,,,,,,0,,0.00,,3,0.00,0,3,,,0,0.00,39.90,0.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B09NNL1FTH,,,,,,,,0.00,,0,0.00,0,,,,0,0.00,0.00,0.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B084BNW2PW,,,,,,0,,54.40,,82,652.84,12,82,,,0,0.00,3280.00,4460.80
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0CCW6V59H,,,,,,0,,16.40,,0,-16.40,-1,,,,0,0.00,0.00,0.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B09NNLG6VK,,,,,,0,,32.92,,76,65.84,2,76,,,0,0.00,2014.00,2501.92
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0B4Y43YP9,,,,,,0,,18.17,,26,72.68,4,26,,,0,0.00,317.20,472.42
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0B4Y639SN,,,,,,500,,40.91,,128,490.92,12,128,,,0,0.00,3943.20,5236.48
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B08FCPSM14,,,,,,0,,32.72,,47,752.56,23,47,,,0,0.00,1128.00,1537.84
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B08T1P4L5M,,,,,,0,,27.83,,194,194.86,7,194,,,0,0.00,2619.00,5399.02
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B09DDDP3HX,,,,,,239,,27.26,,4,81.78,3,4,,,0,0.00,96.76,109.04
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B09FY9DN26,,,,,,0,,65.94,,1035,4286.52,65,1035,,,2,115.10,60154.26,68247.90
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BRT8MRRX,,,,,,0,,37.29,,385,74.59,2,385,,,0,0.00,8058.06,14356.65
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B09B2LNR96,,,,,,0,,18.17,,58,18.17,1,58,,,0,0.00,771.40,1053.86
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B097S3FZGX,,,,,,0,,18.17,,11,145.36,8,11,,,0,0.00,115.50,199.87
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0CCW2T1QL,,,,,,0,,18.17,,0,-18.17,-1,,,,0,0.00,0.00,0.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B09M24S76B,,,,,,0,,22.73,,42,68.19,3,42,,,0,0.00,718.20,954.66
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0B4Y9F44R,,,,,,0,,29.99,,69,29.99,1,69,,,0,0.00,1449.00,2069.31
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B08SVXG1XY,,,,,,0,,49.98,,309,299.88,6,309,,,0,0.00,10001.01,15443.82
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B08TTS7VP3,,,,,,93,,32.76,,663,917.28,28,663,,,2,42.00,14145.21,21719.88
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B08TTDMC42,,,,,,0,,15.45,,20,61.80,4,20,,,0,0.00,223.00,309.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B08LZL1GQT,,,,,,0,,36.35,,500,690.65,19,500,,,0,0.00,13250.01,18175.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0C7KZ3KJ1,,,,,,0,,35.78,,54,393.58,11,54,,,0,0.00,1539.00,1932.12
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0B1TVSSJM,,,,,,0,,16.25,,21,97.50,6,21,,,0,0.00,207.90,341.25
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0B6WQRR5K,,,,,,0,,0.00,,12,0.00,0,12,,,0,0.00,238.80,0.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BRT7YTYR,,,,,,0,,0.00,,352,0.00,0,352,,,0,0.00,9338.57,0.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BRQXKW3C,,,,,,0,,36.36,,145,509.04,14,145,,,0,0.00,3842.50,5272.20
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B08SR82MW7,,,,,,,,0.00,,14,0.00,0,14,,,0,0.00,560.00,0.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BRT8DJYJ,,,,,,0,,23.63,,18,94.52,4,18,,,0,0.00,307.80,425.34
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B08TSYX2P5,,,,,,11,,181.81,,124,363.62,2,124,,,0,0.00,14367.01,22544.44
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BRQX7NR5,,,,,,0,,40.30,,397,80.61,2,397,,,0,0.00,10472.87,15999.10
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B08T1NRCFW,,,,,,0,,22.52,,125,90.08,4,125,,,0,0.00,1658.28,2815.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B07JLZ38TK,,,,,,0,,31.81,,54,190.86,6,54,,,0,0.00,1431.00,1717.74
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0C2DDQBS6,,,,,,0,,81.81,,119,81.81,1,119,,,1,46.50,5533.51,9735.39
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BRT7C2ZK,,,,,,500,,29.66,,191,326.32,11,191,,,0,0.00,4103.61,5665.06
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B09GHRSY68,,,,,,0,,17.46,,789,139.72,8,789,,,0,0.00,9655.24,13775.94
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0CCW5D6BW,,,,,,,,31.81,,0,31.81,1,,,,0,0.00,0.00,0.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B07NFRM6ZV,,,,,,0,,177.75,,78,711.02,4,78,,,1,101.12,7887.37,13864.50
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BT23B1N8,,,,,,0,,9.09,,113,127.26,14,113,,,0,0.00,745.80,1027.17
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B08S6ZHGLG,,,,,,16,,45.44,,48,136.35,3,48,,,0,0.00,1661.26,2181.12
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B09NNKGYCP,,,,,,0,,83.63,,359,167.27,2,359,,,0,0.00,16711.47,30023.17
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B07WMWNYNN,,,,,,42,,27.25,,0,381.64,14,0,,,0,0.00,0.00,0.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BRT9F317,,,,,,0,,53.63,,267,160.92,3,267,,,0,0.00,8421.19,14319.21
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0B6WMYBS9,,,,,,0,,26.36,,20,26.36,1,20,,,0,0.00,398.00,527.20
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BRQXX1PY,,,,,,0,,27.26,,30,163.56,6,30,,,0,0.00,597.00,817.80
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B08QSMNC6F,,,,,,0,,64.86,,11,259.46,4,11,,,0,0.00,511.50,713.46
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BSNV18MW,,,,,,,,53.64,,0,53.64,1,0,,,1,56.25,0.00,0.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B07NDDZNB6,,,,,,0,,18.17,,45,72.68,4,45,,,0,0.00,630.00,817.65
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BW1B31SR,,,,,,1500,,42.58,,925,4557.10,107,925,,,3,99.90,22984.70,39386.50
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B07NSM2Z9T,,,,,,0,,9.99,,407,249.75,25,407,,,0,0.00,2849.00,4065.93
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BRTBYX9Y,,,,,,0,,142.28,,420,284.56,2,420,,,0,0.00,41718.64,59757.60
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0B4YNG9Z8,,,,,,0,,17.81,,5,178.10,10,5,,,0,0.00,61.00,89.05
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BPS2L9XB,,,,,,129,,71.82,,0,143.64,2,0,,,1,42.38,0.00,0.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B08T1JK2JJ,,,,,,656,,13.63,,61,204.60,15,61,,,0,0.00,924.15,831.43
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0CB5FT3W3,,,,,,0,,26.36,,31,158.16,6,31,,,0,0.00,616.90,817.16
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B09R8236J4,,,,,,0,,22.72,,23,159.04,7,23,,,0,0.00,379.50,522.56
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0C7KWY6JT,,,,,,0,,18.17,,25,163.53,9,25,,,0,0.00,332.50,454.25
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BRT7SQCD,,,,,,,,18.17,,0,-18.17,-1,,,,0,0.00,0.00,0.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B081VVJ33X,,,,,,504,,64.92,,1328,7141.50,110,1328,,,8,422.40,70118.47,86213.76
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B09K74WMZ1,,,,,,902,,13.61,,1415,2477.30,182,1415,,,0,0.00,6547.26,19258.15
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B08T1XQM1X,,,,,,0,,18.17,,329,345.23,19,329,,,0,0.00,4441.50,5977.93
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BT23K96Y,,,,,,0,,59.08,,89,649.88,11,89,,,0,0.00,3026.00,5258.12
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BRQXC2D8,,,,,,,,0.00,,0,0.00,0,,,,0,0.00,0.00,0.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B08H5R5D96,,,,,,0,,53.64,,14,965.52,18,14,,,0,0.00,567.00,750.96
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B09NNK8681,,,,,,0,,36.35,,79,36.35,1,79,,,0,0.00,2093.50,2871.65
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BRT4KDKK,,,,,,0,,20.60,,64,103.01,5,64,,,0,0.00,1056.00,1318.40
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0CCW5WRJC,,,,,,54,,13.63,,0,109.04,8,,,,0,0.00,0.00,0.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0CB5HCBWT,,,,,,0,,27.25,,40,190.82,7,40,,,0,0.00,796.00,1090.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B07MKCZJNJ,,,,,,0,,22.72,,44,408.96,18,44,,,1,16.00,704.00,999.68
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B092W9G6B7,,,,,,0,,0.00,,37,0.00,0,37,,,0,0.00,814.00,0.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B097S29TKR,,,,,,0,,15.62,,53,609.25,39,53,,,0,0.00,556.50,827.86
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BRQXVSD4,,,,,,64,,27.26,,32,54.52,2,32,,,0,0.00,614.40,872.32
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B09NLBHSQX,,,,,,1,,125.32,,377,751.95,6,377,,,0,0.00,36272.06,47245.64
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B00OBE0Q5U,,,,,,1,,39.53,,2,39.53,1,2,,,0,0.00,29.14,79.06
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BRQX1DPG,,,,,,0,,17.27,,47,34.54,2,47,,,0,0.00,625.10,811.69
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B08TTRT817,,,,,,0,,15.45,,36,154.50,10,36,,,0,0.00,401.40,556.20
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B09NHWPPL6,,,,,,500,,35.45,,246,35.45,1,246,,,0,0.00,5380.03,8720.70
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BW4TWZ7R,,,,,,,,0.00,,116,0.00,0,116,,,1,17.00,1972.00,0.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0CB5F9NN6,,,,,,0,,27.26,,37,626.98,23,37,,,0,0.00,736.30,1008.62
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B09NMS9RPS,,,,,,0,,45.45,,10,45.45,1,10,,,0,0.00,291.13,454.50
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B077F21PH2,,,,,,0,,32.56,,13,97.69,3,13,,,0,0.00,216.07,423.28
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B097S1XN53,,,,,,0,,12.79,,43,89.59,7,43,,,0,0.00,344.00,549.97
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B08TTJ7XY3,,,,,,0,,23.68,,336,734.34,31,336,,,0,0.00,4576.32,7956.48
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0B4YD12RW,,,,,,0,,14.54,,3,101.78,7,3,,,0,0.00,29.70,43.62
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BJ2GD36D,,,,,,504,,15.41,,0,-30.82,-2,,,,0,0.00,0.00,0.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B08TTJ7LWX,,,,,,501,,23.63,,335,1016.09,43,335,,,1,17.10,4667.10,7916.05
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B09NNLZZXC,,,,,,0,,44.55,,1015,178.20,4,1015,,,0,0.00,26889.67,45218.25
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B09NL9M68R,,,,,,0,,0.00,,164,0.00,0,164,,,0,0.00,16649.30,0.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B08SR87NPS,,,,,,,,0.00,,0,0.00,0,,,,0,0.00,0.00,0.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BSN67H7Z,,,,,,,,0.00,,0,0.00,0,,,,0,0.00,0.00,0.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B09NLCKWWW,,,,,,0,,0.00,,6,0.00,0,6,,,1,19.90,119.40,0.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B092W8MTSV,,,,,,3180,,11.88,,120,1402.86,118,120,,,0,0.00,1047.60,1425.60
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BRQWXRDZ,,,,,,0,,32.38,,274,97.15,3,274,,,0,0.00,5734.83,8872.12
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0B4YLZ3WQ,,,,,,0,,60.91,,11,121.83,2,11,,,0,0.00,583.00,670.01
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B07MD5YMG3,,,,,,0,,44.55,,1,44.55,1,1,,,1,27.39,28.76,44.55
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B09NZGKGBT,,,,,,724,,22.72,,1467,477.12,21,1467,,,0,0.00,19231.58,33330.24
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B08T19F29G,,,,,,0,,18.17,,109,272.55,15,109,,,0,0.00,1471.50,1980.53
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BRT572WH,,,,,,0,,34.75,,82,625.53,18,82,,,0,0.00,2173.00,2849.50
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B09PMDPP95,,,,,,0,,35.11,,21,105.34,3,21,,,0,0.00,468.51,737.31
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0992TLJC6,,,,,,0,,62.73,,0,125.46,2,0,,,0,0.00,0.00,0.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0CCW24LMG,,,,,,0,,0.00,,17,0.00,0,17,,,0,0.00,338.30,0.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B08P5XX61C,,,,,,510,,19.63,,440,117.82,6,440,,,0,0.00,5341.61,8637.20
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B09NNKRNSZ,,,,,,0,,0.00,,13,0.00,0,13,,,0,0.00,172.90,0.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BT24JKFF,,,,,,0,,22.72,,73,227.20,10,73,,,0,0.00,1153.40,1658.56
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B09NLDZKVV,,,,,,0,,45.45,,18,90.90,2,18,,,0,0.00,612.00,818.10
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0B9SZKGLJ,,,,,,0,,36.35,,31,399.85,11,31,,,0,0.00,852.50,1126.85
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0B4YWYGXG,,,,,,0,,16.35,,71,130.80,8,71,,,0,0.00,837.80,1160.85
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BRQX78SR,,,,,,0,,36.35,,26,72.70,2,26,,,0,0.00,689.00,945.10
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BFDSKV66,,,,,,0,,54.54,,27,109.08,2,27,,,0,0.00,1093.50,1472.58
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0BS72QR7H,,,,,,0,,31.81,,43,95.43,3,43,,,0,0.00,1001.90,1367.83
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B08SWKD5BL,,,,,,0,,0.00,,0,0.00,0,,,,0,0.00,0.00,0.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B09NNL2539,,,,,,0,,13.64,,51,218.24,16,51,,,0,0.00,586.50,695.64
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0B63HN5TR,,,,,,0,,0.00,,3,0.00,0,3,,,0,0.00,40.50,0.00
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B09NL9HNPL,,,,,,159,,23.63,,1,236.30,10,1,,,0,0.00,17.10,23.63
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0B5V8F7NG,,,,,,0,,30.91,,71,927.30,30,71,,,0,0.00,2728.53,2194.61
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0B5V8MXKL,,,,,,0,,42.73,,50,256.38,6,50,,,0,0.00,1600.00,2136.50
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0B9T6QNY7,,,,,,12,,35.45,,16,141.80,4,16,,,0,0.00,648.00,567.20
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B097RXCM8C,,,,,,0,,26.36,,97,237.24,9,97,,,0,0.00,2764.50,2556.92
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B0B9831SC6,,,,,,0,,81.81,,15,163.62,2,15,,,0,0.00,900.00,1227.15
116419,AU01,2024-01-06T00:00:00.000,00,,AUD,PC,,,B099TKKNZL,,,,,,3,,36.35,,1,36.35,1,1,,,0,0.00,20.65,36.35
