Customer,SalesOrg,DistributionChannel,FulfillmentMethod,Time,Currency,UOM,Vendor,Store,RetailItemNumber,UPC,GTIN,Material,TCINNo,StoreCount,OnOrderQty,RetailerCost,RetailerPrice,WarehouseInv,OnhandInv,POSSales,POSSalesUnits,TotalInv,InStock,OutStock,unsellableOnHandUnits,unsellableOnHandUnitsAmount,sellableOnHandInventoryAmount,TotalInvValue
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6053257,,,,,3.99,,22477,3583.02,898,22477,,,0,0,0,89683.23
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6028846,,,,,3.99,,17552,3507.21,879,17552,,,0,0,0,70032.48
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6052310,,,,,10,,19493,6340,634,19493,,,0,0,0,194930
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6064391,,,,,5,,8973,2980,596,8973,,,0,0,0,44865
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6066187,,,,,11.99,,8097,6342.71,529,8097,,,0,0,0,97083.03
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6028602,,,,,7.99,,8006,3339.82,418,8006,,,0,0,0,63967.94
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6064128,,,,,10,,7316,3610,361,7316,,,0,0,0,73160
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6060795,,,,,7,,15907,2513,359,15907,,,0,0,0,111349
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6053381,,,,,7,,1437,2429,347,1437,,,0,0,0,10059
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6055697,,,,,7,,5594,2093,299,5594,,,0,0,0,39158
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6067790,,,,,32.99,,6725,9402.15,285,6725,,,0,0,0,221857.75
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6045148,,,,,6.99,,9495,1803.42,258,9495,,,0,0,0,66370.05
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6060455,,,,,4.99,,10431,1287.42,258,10431,,,0,0,0,52050.69
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6063832,,,,,16.99,,5543,4247.5,250,5543,,,0,0,0,94175.57
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6067515,,,,,16.99,,5496,3686.83,217,5496,,,0,0,0,93377.04
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6040889,,,,,14.99,,18260,2998,200,18260,,,0,0,0,273717.4
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6065345,,,,,6.99,,10651,1209.27,173,10651,,,0,0,0,74450.49
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6055931,,,,,22.99,,4293,3816.34,166,4293,,,0,0,0,98696.07
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6065255,,,,,19.99,,5868,2838.58,142,5868,,,0,0,0,117301.32
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6068189,,,,,7.99,,3359,1054.68,132,3359,,,0,0,0,26838.41
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6028815,,,,,12.99,,3026,1701.69,131,3026,,,0,0,0,39307.74
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6067430,,,,,4.99,,11235,638.72,128,11235,,,0,0,0,56062.65
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6062129,,,,,5.99,,1198,593.01,99,1198,,,0,0,0,7176.02
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6060440,,,,,17.99,,2436,1781.01,99,2436,,,0,0,0,43823.64
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6045144,,,,,19.99,,11166,1939.03,97,11166,,,0,0,0,223208.34
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6062145,,,,,13.49,,1605,1173.63,87,1605,,,0,0,0,21651.45
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6067086,,,,,4.99,,8646,359.28,72,8646,,,0,0,0,43143.54
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6066715,,,,,9.99,,5253,649.35,65,5253,,,0,0,0,52477.47
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6068167,,,,,9.99,,9431,619.38,62,9431,,,0,0,0,94215.69
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6066779,,,,,15,,9680,900,60,9680,,,0,0,0,145200
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6061583,,,,,29.99,,793,1499.5,50,793,,,0,0,0,23782.07
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6067400,,,,,34.99,,4717,1574.55,45,4717,,,0,0,0,165047.83
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6046387,,,,,5,,636,210,42,636,,,0,0,0,3180
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6054477,,,,,4.99,,1656,194.61,39,1656,,,0,0,0,8263.44
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6068610,,,,,12.99,,2828,493.62,38,2828,,,0,0,0,36735.72
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6033274,,,,,3,,1986,108,36,1986,,,0,0,0,5958
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6058757,,,,,2.5,,569,85,34,569,,,0,0,0,1422.5
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6045029,,,,,24.99,,2637,649.74,26,2637,,,0,0,0,65898.63
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6063482,,,,,9.99,,185,199.8,20,185,,,0,0,0,1848.15
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6067085,,,,,26.99,,1185,350.87,13,1185,,,0,0,0,31983.15
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6062573,,,,,10,,101,80,8,101,,,0,0,0,1010
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6054195,,,,,5,,38,20,4,38,,,0,0,0,190
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6064485,,,,,12.99,,264,38.97,3,264,,,0,0,0,3429.36
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6024277,,,,,16.99,,48,33.98,2,48,,,0,0,0,815.52
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6062181,,,,,12,,74,12,1,74,,,0,0,0,888
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6054190,,,,,5,,36,5,1,36,,,0,0,0,180
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6066025,,,,,0.1,,13,0.1,1,13,,,0,0,0,1.3
106369,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6060414,,,,,79.99,,8,0,0,8,,,0,0,0,639.92
