Customer,SalesOrg,DistributionChannel,FulfillmentMethod,Time,Currency,UOM,Vendor,Store,RetailItemNumber,UPC,GTIN,Material,TCINNo,StoreCount,OnOrderQty,RetailerCost,RetailerPrice,WarehouseInv,OnhandInv,POSSales,POSSalesUnits,TotalInv,InStock,OutStock,unsellableOnHandUnits,unsellableOnHandUnitsAmount,sellableOnHandInventoryAmount,TotalInvValue
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6024476,,,,,10,,-1,0,0,-1,,,0,0,0,-10
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6022626,,,,,1.45,,0,0,0,0,,,0,0,0,0
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6052310,,,,,9.99,,6462,11696.91,1171,6462,,,0,0,0,64547.76466
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6024232,,,,,4,,1,0,0,1,,,0,0,0,4
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6046391,,,,,2.25,,0,0,0,0,,,0,0,0,0
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6033332,,,,,4,,1254,0,0,1254,,,0,0,0,5016
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6033332,,,,,3.25,,3693,3385.15,1040,3693,,,0,0,0,12020.53745
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6034167,,,,,2,,1,0,0,1,,,0,0,0,2
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6037424,,,,,2.7,,-1,0,0,-1,,,0,0,0,-2.7
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6044770,,,,,5,,0,0,0,0,,,0,0,0,0
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6045084,,,,,1.45,,-1,1.45,1,-1,,,0,0,0,-1.45
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6044990,,,,,2.29,,10,16,7,10,,,0,0,0,22.85714286
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6045148,,,,,4,,-2,0,0,-2,,,0,0,0,-8
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6053257,,,,,1.25,,391,42.5,34,391,,,0,0,0,488.75
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6044869,,,,,10.99,,4597,7890.2,718,4597,,,0,0,0,50517.06045
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6055697,,,,,9.88,,3240,2400,243,3240,,,0,0,0,32000
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6055946,,,,,1.75,,2,0,0,2,,,0,0,0,3.5
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6045198,,,,,3.25,,0,0,0,0,,,0,0,0,0
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6044941,,,,,4.07,,10500,6587.68,1618,10500,,,0,0,0,42750.70457
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6055105,,,,,0.25,,0,0,0,0,,,0,0,0,0
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6056857,,,,,1.25,,1,0,0,1,,,0,0,0,1.25
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6024006,,,,,9.96,,1381,1682.5,169,1381,,,0,0,0,13748.71302
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6056856,,,,,10,,40,10,1,40,,,0,0,0,400
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6055780,,,,,0.5,,0,0,0,0,,,0,0,0,0
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6056930,,,,,3.4,,-1,0,0,-1,,,0,0,0,-3.4
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6056539,,,,,2.5,,0,0,0,0,,,0,0,0,0
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6058484,,,,,19,,0,0,0,0,,,0,0,0,0
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6059523,,,,,8.75,,2,0,0,2,,,0,0,0,17.5
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6059511,,,,,2.4,,34,31.25,13,34,,,0,0,0,81.73076923
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6054830,,,,,4.97,,11837,2446.53,492,11837,,,0,0,0,58860.92604
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6056861,,,,,12,,-7,0,0,-7,,,0,0,0,-84
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6053691,,,,,10,,1621,0,0,1621,,,0,0,0,16210
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6053691,,,,,8.14,,2545,5259.2,646,2545,,,0,0,0,20719.29412
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6059742,,,,,15.19,,1736,0,0,1736,,,0,0,0,26375.52941
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6059742,,,,,12.71,,2918,13155.5,1035,2918,,,0,0,0,37089.61256
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6059882,,,,,1.25,,0,0,0,0,,,0,0,0,0
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6055411,,,,,1,,0,0,0,0,,,0,0,0,0
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6060753,,,,,27,,1719,756,28,1719,,,0,0,0,46413
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6061529,,,,,3.63,,0,0,0,0,,,0,0,0,0
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6060477,,,,,9,,433,-9,-1,433,,,0,0,0,3897
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6061365,,,,,2.5,,0,0,0,0,,,0,0,0,0
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6061844,,,,,1.25,,57,70,56,57,,,0,0,0,71.25
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6056278,,,,,9.91,,1342,842.5,85,1342,,,0,0,0,13301.58824
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6056278,,,,,9.91,,0,0,0,0,,,0,0,0,0
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6064055,,,,,2.63,,-28,10.5,4,-28,,,0,0,0,-73.5
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6061843,,,,,3.75,,0,0,0,0,,,0,0,0,0
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6060770,,,,,1,,-2,1,1,-2,,,0,0,0,-2
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6061846,,,,,4.25,,0,0,0,0,,,0,0,0,0
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6063421,,,,,15.63,,35,31.25,2,35,,,0,0,0,546.875
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6062129,,,,,2,,0,0,0,0,,,0,0,0,0
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6061061,,,,,2.25,,2296,6.75,3,2296,,,0,0,0,5166
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6055297,,,,,5,,2,0,0,2,,,0,0,0,10
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6062143,,,,,0.94,,38,2.81,3,38,,,0,0,0,35.59333333
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6061211,,,,,0.95,,-3,0,0,-3,,,0,0,0,-2.85
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6062105,,,,,7.5,,-1,0,0,-1,,,0,0,0,-7.5
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6058757,,,,,0.75,,0,0,0,0,,,0,0,0,0
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6060469,,,,,7.5,,0,0,0,0,,,0,0,0,0
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6065009,,,,,3,,-1,3,1,-1,,,0,0,0,-3
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6063451,,,,,3.91,,1422,246.1,63,1422,,,0,0,0,5554.828571
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6061848,,,,,9.97,,3461,2822,283,3461,,,0,0,0,34512.16254
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6061693,,,,,6,,-7,6,1,-7,,,0,0,0,-42
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6060750,,,,,11.5,,0,0,0,0,,,0,0,0,0
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6061062,,,,,3.98,,8648,2446.21,614,8648,,,0,0,0,34454.11088
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6060653,,,,,3.25,,-2,9.75,3,-2,,,0,0,0,-6.5
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6068768,,,,,12.93,,1181,1047.67,81,1181,,,0,0,0,15275.28728
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6060476,,,,,4.86,,1596,748.5,154,1596,,,0,0,0,7757.181818
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6060455,,,,,4.99,,22314,2874.5,576,22314,,,0,0,0,111356.9323
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6060654,,,,,9,,0,0,0,0,,,0,0,0,0
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6060510,,,,,7.5,,0,0,0,0,,,0,0,0,0
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6065601,,,,,2.5,,1,2.5,1,1,,,0,0,0,2.5
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6063452,,,,,9.91,,1085,1140,115,1085,,,0,0,0,10755.65217
103836,UK01,00,,2023-08-19T00:00:00.000Z,GBP,PC,,,,,,6061576,,,,,3,,-1,3,1,-1,,,0,0,0,-3
