Customer,SalesOrg,DistributionChannel,FulfillmentMethod,Time,Currency,UOM,Vendor,Store,RetailItemNumber,UPC,GTIN,Material,TCINNo,StoreCount,OnOrderQty,RetailerCost,RetailerPrice,WarehouseInv,OnhandInv,POSSales,POSSalesUnits,TotalInv,InStock,OutStock,unsellableOnHandUnits,unsellableOnHandUnitsAmount,sellableOnHandInventoryAmount,TotalInvValue
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988697917,,6039847,,0,,0,19,,,95,5,0,,,0,0,0,0
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988419663,,6063977,,0,,0,17,,,575,34,130,,,0,0,0,2197
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988410592,,6063274,,0,,0,22,,,66,3,57,,,0,0,0,1253
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988344576,,6064939,,0,,0,21,,,170,8,50,,,0,0,0,1062
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988344569,,6064936,,0,,0,35,,,280,8,49,,,0,0,0,1715
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988395608,,6061503,,0,,0,22,,,22,1,88,,,0,0,0,1932
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988438473,,6065466,,0,,0,20,,,20,1,78,,,0,0,0,1559
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988418208,,6063827,,0,,0,28,,,85,3,69,,,0,0,0,1949
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988432389,,6064935,,0,,0,40,,,40,1,57,,,0,0,0,2277
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988375402,,6064255,,0,,0,20,,,120,6,69,,,0,0,0,1379
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988419625,,6063973,,0,,0,15,,,60,4,18,,,0,0,0,270
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988391990,,6061243,,0,,0,35,,,70,2,190,,,0,0,0,6644
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988248492,,6058787,,0,,0,40,,,120,3,83,,,0,0,0,3319
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988426883,,6064469,,0,,0,20,,,20,1,88,,,0,0,0,1759
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988305225,,6056790,,0,,0,12,,,24,2,187,,,0,0,0,2235
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988591727,,6035884,,0,,0,30,,,480,16,107,,,0,0,0,3207
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988346259,,6065180,,0,,0,38,,,114,3,53,,,0,0,0,2013
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,795861115733,,6056222,,0,,0,25,,,100,4,49,,,0,0,0,1225
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,795861346311,,6061339,,0,,0,20,,,20,1,9,,,0,0,0,180
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988347720,,6065444,,0,,0,55,,,165,3,0,,,0,0,0,0
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,0,,6030756,,0,,0,12,,,756,61,35,,,0,0,0,434
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,795861137001,,6058713,,0,,0,45,,,90,2,36,,,0,0,0,1619
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,795861111582,,6061742,,0,,0,23,,,46,2,30,,,0,0,0,690
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988321041,,6059434,,0,,0,15,,,30,2,15,,,0,0,0,225
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988490396,,6067736,,0,,0,49,,,98,2,0,,,0,0,0,0
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988263525,,6052602,,0,,0,10,,,40,4,21,,,0,0,0,210
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988489482,,6067700,,0,,0,15,,,15,1,44,,,0,0,0,660
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,0,,6049314,,0,,0,40,,,160,4,129,,,0,0,0,5160
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,795861251660,,6038833,,0,,0,19,,,19,1,61,,,0,0,0,1158
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,795861113821,,6061748,,0,,0,25,,,25,1,73,,,0,0,0,1824
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988486283,,6067500,,0,,0,22,,,44,2,32,,,0,0,0,704
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988459201,,6066679,,0,,0,16,,,48,3,51,,,0,0,0,814
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988250105,,6067355,,0,,0,40,,,240,6,251,,,0,0,0,10037
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988468111,,6067138,,0,,0,24,,,73,3,53,,,0,0,0,1298
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988250082,,6067354,,0,,0,19,,,19,1,10,,,0,0,0,189
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988505465,,6068751,,0,,0,10,,,30,3,61,,,0,0,0,609
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988456866,,6066524,,0,,0,30,,,120,4,45,,,0,0,0,1350
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988370124,,6065716,,0,,0,30,,,30,1,268,,,0,0,0,8027
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988250518,,6067385,,0,,0,35,,,35,1,61,,,0,0,0,2134
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988250112,,6067357,,0,,0,18,,,18,1,6,,,0,0,0,111
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988240045,,6056893,,0,,0,21,,,42,2,230,,,0,0,0,4828
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988372685,,6061778,,0,,0,38,,,77,2,205,,,0,0,0,7890
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988404928,,6067477,,0,,0,15,,,15,1,22,,,0,0,0,330
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988399217,,6062056,,0,,0,15,,,75,5,298,,,0,0,0,4467
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988404942,,6067479,,0,,0,15,,,30,2,24,,,0,0,0,360
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988422601,,6064139,,0,,0,26,,,26,1,0,,,0,0,0,0
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988505144,,6068744,,0,,0,9,,,18,2,71,,,0,0,0,638
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988491270,,6067799,,0,,0,49,,,49,1,0,,,0,0,0,0
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988404331,,6067443,,0,,0,50,,,2249,45,75,,,0,0,0,3748
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988505151,,6068743,,0,,0,10,,,30,3,58,,,0,0,0,579
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988348994,,6065668,,0,,0,20,,,60,3,51,,,0,0,0,1018
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988366660,,6060645,,0,,0,10,,,280,28,38,,,0,0,0,380
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988505472,,6068752,,0,,0,15,,,120,8,56,,,0,0,0,838
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988466643,,6067045,,0,,0,20,,,59,3,62,,,0,0,0,1220
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988424063,,6064242,,0,,0,45,,,135,3,55,,,0,0,0,2474
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988505199,,6068748,,0,,0,30,,,90,3,82,,,0,0,0,2459
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988466650,,6067046,,0,,0,12,,,25,2,59,,,0,0,0,737
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988505083,,6068733,,0,,0,30,,,90,3,61,,,0,0,0,1829
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988505069,,6068732,,0,,0,20,,,60,3,61,,,0,0,0,1219
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988505137,,6068740,,0,,0,30,,,240,8,72,,,0,0,0,2159
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988465691,,6066991,,0,,0,9,,,28,3,59,,,0,0,0,560
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988494172,,6067956,,0,,0,15,,,30,2,71,,,0,0,0,1064
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988505489,,6068753,,0,,0,15,,,105,7,65,,,0,0,0,973
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988497029,,6068109,,0,,0,15,,,30,2,76,,,0,0,0,1139
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988505182,,6068747,,0,,0,9,,,45,5,61,,,0,0,0,548
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988497005,,6068107,,0,,0,10,,,30,3,75,,,0,0,0,749
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988494271,,6067958,,0,,0,15,,,60,4,61,,,0,0,0,914
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988505120,,6068739,,0,,0,10,,,20,2,82,,,0,0,0,819
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988505748,,6068754,,0,,0,30,,,90,3,84,,,0,0,0,2519
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988505090,,6068741,,0,,0,7,,,67,9,63,,,0,0,0,472
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988505045,,6068731,,0,,0,20,,,40,2,89,,,0,0,0,1779
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988460627,,6066759,,0,,0,100,,,200,2,467,,,0,0,0,46695
123280,US01,00,,0023-12-30T00:00:00.000Z,USD,PC,,,0,778988486887,,6067526,,0,,0,65,,,715,11,60,,,0,0,0,3898
