Customer,SalesOrg,DistributionChannel,FulfillmentMethod,Time,Currency,UOM,Vendor,Store,RetailItemNumber,UPC,GTIN,Material,TCINNo,StoreCount,OnOrderQty,RetailerCost,RetailerPrice,WarehouseInv,OnhandInv,POSSales,POSSalesUnits,TotalInv,InStock,OutStock,unsellableOnHandUnits,unsellableOnHandUnitsAmount,sellableOnHandInventoryAmount,TotalInvValue
102792,EU01,00,,2023-11-25T00:00:00.000Z,EUR,PC,0,,,,,6059492,,,,,0,,1,0,0,1,,,0,0,0,0
102792,EU01,00,,2023-11-25T00:00:00.000Z,EUR,PC,0,,,,,6021698,,,,,0,,5,0,0,5,,,0,0,0,0
102792,EU01,00,,2023-11-25T00:00:00.000Z,EUR,PC,0,,,,,6024383,,,,,0,,-288,0,0,-288,,,0,0,0,0
102792,EU01,00,,2023-11-25T00:00:00.000Z,EUR,PC,0,,,,,6026411,,,,,0,,1,0,0,1,,,0,0,0,0
102792,EU01,00,,2023-11-25T00:00:00.000Z,EUR,PC,0,,,,,6024162,,,,,0,,3,0,0,3,,,0,0,0,0
102792,EU01,00,,2023-11-25T00:00:00.000Z,EUR,PC,0,,,,,6025049,,,,,0,,2,0,0,2,,,0,0,0,0
102792,EU01,00,,2023-11-25T00:00:00.000Z,EUR,PC,0,,,,,6025117,,,,,0,,1,0,0,1,,,0,0,0,0
102792,EU01,00,,2023-11-25T00:00:00.000Z,EUR,PC,0,,,,,6025124,,,,,0,,1,0,0,1,,,0,0,0,0
102792,EU01,00,,2023-11-25T00:00:00.000Z,EUR,PC,0,,,,,6025126,,,,,0,,1,0,0,1,,,0,0,0,0
102792,EU01,00,,2023-11-25T00:00:00.000Z,EUR,PC,0,,,,,6027986,,,,,6.65,,2,6.65,1,2,,,0,0,0,13
102792,EU01,00,,2023-11-25T00:00:00.000Z,EUR,PC,0,,,,,6027846,,,,,0,,1,0,0,1,,,0,0,0,0
102792,EU01,00,,2023-11-25T00:00:00.000Z,EUR,PC,0,,,,,6027218,,,,,0,,1,0,0,1,,,0,0,0,0
102792,EU01,00,,2023-11-25T00:00:00.000Z,EUR,PC,0,,,,,6027865,,,,,18.51,,313,222.19,12,313,,,0,0,0,5794
102792,EU01,00,,2023-11-25T00:00:00.000Z,EUR,PC,0,,,,,6028363,,,,,0,,3,0,0,3,,,0,0,0,0
102792,EU01,00,,2023-11-25T00:00:00.000Z,EUR,PC,0,,,,,6045829,,,,,2.1,,111,16.81,8,111,,,0,0,0,233
102792,EU01,00,,2023-11-25T00:00:00.000Z,EUR,PC,0,,,,,6022626,,,,,5.19,,545,88.23,17,545,,,0,0,0,2829
102792,EU01,00,,2023-11-25T00:00:00.000Z,EUR,PC,0,,,,,6034309,,,,,0,,3,0,0,3,,,0,0,0,0
102792,EU01,00,,2023-11-25T00:00:00.000Z,EUR,PC,0,,,,,6027509,,,,,7.04,,9,14.08,2,9,,,0,0,0,63
102792,EU01,00,,2023-11-25T00:00:00.000Z,EUR,PC,0,,,,,6034164,,,,,0,,1,0,0,1,,,0,0,0,0
102792,EU01,00,,2023-11-25T00:00:00.000Z,EUR,PC,0,,,,,6033332,,,,,2.55,,186,33.19,13,186,,,0,0,0,475
102792,EU01,00,,2023-11-25T00:00:00.000Z,EUR,PC,0,,,,,6035812,,,,,1.78,,-1,1.78,1,-1,,,0,0,0,-2
102792,EU01,00,,2023-11-25T00:00:00.000Z,EUR,PC,0,,,,,6028254,,,,,0,,3,0,0,3,,,0,0,0,0
102792,EU01,00,,2023-11-25T00:00:00.000Z,EUR,PC,0,,,,,6036764,,,,,0,,1,0,0,1,,,0,0,0,0
102792,EU01,00,,2023-11-25T00:00:00.000Z,EUR,PC,0,,,,,6028751,,,,,0,,1,0,0,1,,,0,0,0,0
102792,EU01,00,,2023-11-25T00:00:00.000Z,EUR,PC,0,,,,,6037879,,,,,0,,-9,0,0,-9,,,0,0,0,0
102792,EU01,00,,2023-11-25T00:00:00.000Z,EUR,PC,0,,,,,6040907,,,,,3.78,,1355,657.62,174,1355,,,0,0,0,5121
102792,EU01,00,,2023-11-25T00:00:00.000Z,EUR,PC,0,,,,,6037846,,,,,0,,-9,0,0,-9,,,0,0,0,0
102792,EU01,00,,2023-11-25T00:00:00.000Z,EUR,PC,0,,,,,6045398,,,,,0,,3,0,0,3,,,0,0,0,0
102792,EU01,00,,2023-11-25T00:00:00.000Z,EUR,PC,0,,,,,6046245,,,,,3.3,,11,3.3,1,11,,,0,0,0,36
